step	loss.hex	grad_norm.hex	llm_grad_norm.hex	mem_enc_norm.hex	param_norm.hex
360	0x1.b87b840000000p-6	0x1.90e3b20000000p+0	0x1.4e2dca0000000p+0	0x1.b81e280000000p-1	0x1.c2c5fe0000000p+10
361	0x1.0205040000000p-5	0x1.0ed4b00000000p+0	0x1.c2f58e0000000p-1	0x1.2966980000000p-1	0x1.c2c5fe0000000p+10
362	0x1.d5ab6e0000000p-6	0x1.63ca020000000p-1	0x1.2b877c0000000p-1	0x1.71deae0000000p-2	0x1.c2c6000000000p+10
363	0x1.1267000000000p-5	0x1.44c9840000000p+0	0x1.12c7060000000p+0	0x1.57733c0000000p-1	0x1.c2c6000000000p+10
364	0x1.6f32be0000000p-6	0x1.6be4080000000p-1	0x1.3f34720000000p-1	0x1.56f9460000000p-2	0x1.c2c6000000000p+10
365	0x1.c8507a0000000p-6	0x1.fa84bc0000000p-1	0x1.a3ed5a0000000p-1	0x1.17df2a0000000p-1	0x1.c2c6000000000p+10
366	0x1.02b1ee0000000p-5	0x1.06eeaa0000000p+0	0x1.a9cb5c0000000p-1	0x1.2ff6d00000000p-1	0x1.c2c6000000000p+10
367	0x1.c63ec00000000p-6	0x1.21cce20000000p+0	0x1.f1530a0000000p-1	0x1.2666400000000p-1	0x1.c2c6000000000p+10
368	0x1.85841e0000000p-6	0x1.7a01380000000p-1	0x1.439f580000000p-1	0x1.7c9c740000000p-2	0x1.c2c6000000000p+10
369	0x1.f3ef1a0000000p-6	0x1.ffaa140000000p-1	0x1.b508c20000000p-1	0x1.078b460000000p-1	0x1.c2c6000000000p+10
370	0x1.0ac8e00000000p-5	0x1.2bec180000000p+0	0x1.f54efe0000000p-1	0x1.4542c20000000p-1	0x1.c2c6000000000p+10
371	0x1.0944780000000p-5	0x1.2c24240000000p+0	0x1.c105d00000000p-1	0x1.8b4ab80000000p-1	0x1.c2c6000000000p+10
372	0x1.66a3fe0000000p-6	0x1.1e49740000000p+0	0x1.bd1c460000000p-1	0x1.65e02e0000000p-1	0x1.c2c6000000000p+10
373	0x1.c6e3b40000000p-6	0x1.2df3980000000p+0	0x1.c2b9f60000000p-1	0x1.8f42aa0000000p-1	0x1.c2c6000000000p+10
374	0x1.74ee540000000p-6	0x1.2966ba0000000p+0	0x1.b212500000000p-1	0x1.9454560000000p-1	0x1.c2c6000000000p+10
375	0x1.c5958e0000000p-6	0x1.0dad2c0000000p+0	0x1.c42f120000000p-1	0x1.201a300000000p-1	0x1.c2c6000000000p+10
376	0x1.ba281e0000000p-6	0x1.bcc05a0000000p-1	0x1.7d49640000000p-1	0x1.bf18640000000p-2	0x1.c2c6000000000p+10
377	0x1.cfc2460000000p-6	0x1.ee94ec0000000p-1	0x1.8c0cc00000000p-1	0x1.2536ca0000000p-1	0x1.c2c6000000000p+10
378	0x1.f5806a0000000p-6	0x1.2f5c2e0000000p+1	0x1.c097ac0000000p+0	0x1.97c5d20000000p+0	0x1.c2c6000000000p+10
379	0x1.8fd37c0000000p-6	0x1.f56efe0000000p-1	0x1.9859700000000p-1	0x1.1e49360000000p-1	0x1.c2c6000000000p+10
380	0x1.d633fe0000000p-6	0x1.d8e5460000000p-1	0x1.9a443e0000000p-1	0x1.cc34420000000p-2	0x1.c2c6000000000p+10
381	0x1.d202f40000000p-6	0x1.b6d6280000000p+1	0x1.4bc2a00000000p+1	0x1.1eca0c0000000p+1	0x1.c2c6000000000p+10
382	0x1.32ba8e0000000p-5	0x1.3df8a40000000p+2	0x1.d4e1e80000000p+1	0x1.ad19400000000p+1	0x1.c2c6000000000p+10
383	0x1.4ca2a00000000p-5	0x1.8916180000000p+1	0x1.267c4a0000000p+1	0x1.0365e60000000p+1	0x1.c2c6000000000p+10
384	0x1.15d7fe0000000p-5	0x1.66ace00000000p+0	0x1.1ca2b40000000p+0	0x1.acc5680000000p-1	0x1.c2c6000000000p+10
385	0x1.c73a800000000p-6	0x1.e1cc1e0000000p+1	0x1.7c220a0000000p+1	0x1.2754040000000p+1	0x1.c2c6000000000p+10
386	0x1.a06fe60000000p-6	0x1.7c85640000000p+0	0x1.333e7a0000000p+0	0x1.be0bbc0000000p-1	0x1.c2c6000000000p+10
387	0x1.202aae0000000p-5	0x1.c759140000000p-1	0x1.8337600000000p-1	0x1.d50a3c0000000p-2	0x1.c2c6000000000p+10
388	0x1.785d000000000p-6	0x1.640dd60000000p+0	0x1.1879540000000p+0	0x1.b44f8c0000000p-1	0x1.c2c6000000000p+10
389	0x1.899cec0000000p-6	0x1.c0dc680000000p-1	0x1.657bd00000000p-1	0x1.0d468e0000000p-1	0x1.c2c6000000000p+10
390	0x1.c4ad2e0000000p-6	0x1.1827f20000000p+0	0x1.c18a5a0000000p-1	0x1.4c3b8c0000000p-1	0x1.c2c6000000000p+10
391	0x1.55929a0000000p-6	0x1.b687ce0000000p-1	0x1.68faf60000000p-1	0x1.ec172e0000000p-2	0x1.c2c6000000000p+10
392	0x1.db6ede0000000p-6	0x1.0be6160000000p+0	0x1.a896fc0000000p-1	0x1.42eb220000000p-1	0x1.c2c6000000000p+10
393	0x1.7fc80e0000000p-6	0x1.81a7f40000000p-1	0x1.4fc1a40000000p-1	0x1.736e1c0000000p-2	0x1.c2c6000000000p+10
394	0x1.16ed660000000p-5	0x1.37c7c00000000p+0	0x1.e3012c0000000p-1	0x1.865e800000000p-1	0x1.c2c6000000000p+10
395	0x1.d1ec300000000p-6	0x1.5c8eec0000000p-1	0x1.3256c20000000p-1	0x1.3f5a260000000p-2	0x1.c2c6000000000p+10
396	0x1.9d263a0000000p-6	0x1.8596320000000p-1	0x1.3b96b20000000p-1	0x1.c28b480000000p-2	0x1.c2c6000000000p+10
397	0x1.2a62ce0000000p-5	0x1.9504ce0000000p-1	0x1.6480420000000p-1	0x1.70cb360000000p-2	0x1.c2c6000000000p+10
398	0x1.c18a740000000p-6	0x1.c14f940000000p-1	0x1.7b8d920000000p-1	0x1.db37de0000000p-2	0x1.c2c6000000000p+10
399	0x1.7c15c60000000p-6	0x1.f22c880000000p-1	0x1.74ffa40000000p-1	0x1.46b9ec0000000p-1	0x1.c2c6000000000p+10
400	0x1.8717320000000p-6	0x1.25ac020000000p+0	0x1.bdb63c0000000p-1	0x1.7baea60000000p-1	0x1.c2c6000000000p+10
401	0x1.d3a0540000000p-6	0x1.6223840000000p+0	0x1.0dd9b20000000p+0	0x1.c8509c0000000p-1	0x1.c2c6020000000p+10
402	0x1.c309c60000000p-6	0x1.436ef20000000p+0	0x1.1f20ba0000000p+0	0x1.26ad1e0000000p-1	0x1.c2c6020000000p+10
403	0x1.a44d800000000p-6	0x1.ede4ce0000000p-1	0x1.a15efc0000000p-1	0x1.00b4760000000p-1	0x1.c2c6020000000p+10
404	0x1.ceb9c60000000p-6	0x1.79f10e0000000p+0	0x1.2181f20000000p+0	0x1.e3a35c0000000p-1	0x1.c2c6020000000p+10
405	0x1.2c59460000000p-5	0x1.3eca9c0000000p+1	0x1.d526c00000000p+0	0x1.ae8e080000000p+0	0x1.c2c6020000000p+10
406	0x1.910d4e0000000p-6	0x1.6b58660000000p+0	0x1.2f295a0000000p+0	0x1.8d40bc0000000p-1	0x1.c2c6020000000p+10
407	0x1.cca06e0000000p-6	0x1.73a78c0000000p+0	0x1.200bac0000000p+0	0x1.d38b920000000p-1	0x1.c2c6020000000p+10
408	0x1.d9c3ee0000000p-6	0x1.3ed32e0000000p+0	0x1.04edb60000000p+0	0x1.6c75cc0000000p-1	0x1.c2c6020000000p+10
409	0x1.fe53c60000000p-6	0x1.284cde0000000p+1	0x1.c538d00000000p+0	0x1.7ca97e0000000p+0	0x1.c2c6020000000p+10
410	0x1.8c948e0000000p-6	0x1.3937a00000000p+0	0x1.f829c40000000p-1	0x1.7028200000000p-1	0x1.c2c6020000000p+10
411	0x1.0d396a0000000p-5	0x1.f139620000000p-1	0x1.a9c8c20000000p-1	0x1.f38ea40000000p-2	0x1.c2c6020000000p+10
412	0x1.8830b00000000p-6	0x1.7b54b40000000p+0	0x1.2d09260000000p+0	0x1.c9d6380000000p-1	0x1.c2c6020000000p+10
413	0x1.a56c9a0000000p-6	0x1.0668f40000000p+0	0x1.c0453e0000000p-1	0x1.0d8dc00000000p-1	0x1.c2c6020000000p+10
414	0x1.cfec0a0000000p-6	0x1.34115a0000000p+0	0x1.feb4980000000p-1	0x1.5687260000000p-1	0x1.c2c6020000000p+10
415	0x1.b1cdc40000000p-6	0x1.0b79640000000p+1	0x1.8442920000000p+0	0x1.6f5a040000000p+0	0x1.c2c6020000000p+10
416	0x1.b70a060000000p-6	0x1.6682840000000p-1	0x1.2a002c0000000p-1	0x1.7f8a1c0000000p-2	0x1.c2c6020000000p+10
417	0x1.93f6620000000p-6	0x1.fa153a0000000p+0	0x1.7ef28a0000000p+0	0x1.4a1ffa0000000p+0	0x1.c2c6020000000p+10
418	0x1.cd28fa0000000p-6	0x1.96a2dc0000000p-1	0x1.62ffb00000000p-1	0x1.863de20000000p-2	0x1.c2c6020000000p+10
419	0x1.c8af8a0000000p-6	0x1.faf3680000000p+0	0x1.7c54ba0000000p+0	0x1.4e23ce0000000p+0	0x1.c2c6020000000p+10
420	0x1.b0ff3a0000000p-6	0x1.2d26960000000p+0	0x1.cffe300000000p-1	0x1.7b71dc0000000p-1	0x1.c2c6000000000p+10
421	0x1.c7c92e0000000p-6	0x1.35a7e40000000p+0	0x1.04db480000000p+0	0x1.48d61a0000000p-1	0x1.c2c6000000000p+10
422	0x1.a70b060000000p-6	0x1.0f3d900000000p+0	0x1.d3993a0000000p-1	0x1.0ea3fa0000000p-1	0x1.c2c6000000000p+10
423	0x1.ac7da40000000p-6	0x1.12a7460000000p+0	0x1.adc9d80000000p-1	0x1.53ab280000000p-1	0x1.c2c6000000000p+10
424	0x1.964a660000000p-6	0x1.a861360000000p-1	0x1.70e7080000000p-1	0x1.947a380000000p-2	0x1.c2c6000000000p+10
425	0x1.ba30ca0000000p-6	0x1.19afc80000000p+0	0x1.ed403c0000000p-1	0x1.0ad2f40000000p-1	0x1.c2c6000000000p+10
426	0x1.290d5e0000000p-5	0x1.ce12cc0000000p-1	0x1.843c960000000p-1	0x1.cf4f620000000p-2	0x1.c2c6000000000p+10
427	0x1.9c5cf40000000p-6	0x1.7b496e0000000p-1	0x1.4745700000000p-1	0x1.751e600000000p-2	0x1.c2c6000000000p+10
428	0x1.8b672c0000000p-6	0x1.77f0be0000000p-1	0x1.34d1520000000p-1	0x1.a0c5ba0000000p-2	0x1.c2c6000000000p+10
429	0x1.e4eb2e0000000p-6	0x1.23d00a0000000p-1	0x1.01e4080000000p-1	0x1.f7a2120000000p-3	0x1.c2c6000000000p+10
430	0x1.90a41c0000000p-6	0x1.7d5e0e0000000p+0	0x1.23b6f60000000p+0	0x1.e902520000000p-1	0x1.c2c6020000000p+10
431	0x1.a5de800000000p-6	0x1.db2f1a0000000p-1	0x1.94bcdc0000000p-1	0x1.e3a3ac0000000p-2	0x1.c2c6020000000p+10
432	0x1.845bfa0000000p-6	0x1.7358820000000p-1	0x1.3220240000000p-1	0x1.9c25140000000p-2	0x1.c2c6020000000p+10
433	0x1.9b0ac00000000p-6	0x1.5b350a0000000p-1	0x1.1abf300000000p-1	0x1.87bc620000000p-2	0x1.c2c6020000000p+10
434	0x1.7da6600000000p-6	0x1.57b2880000000p-1	0x1.2ae5a00000000p-1	0x1.4886140000000p-2	0x1.c2c6020000000p+10
435	0x1.5bb4360000000p-6	0x1.4503ee0000000p-1	0x1.04ddfa0000000p-1	0x1.7ce0c40000000p-2	0x1.c2c6020000000p+10
436	0x1.bff0860000000p-6	0x1.a9b7ec0000000p+0	0x1.49ca8e0000000p+0	0x1.0c3c0c0000000p+0	0x1.c2c6020000000p+10
437	0x1.7b17b00000000p-6	0x1.ed034e0000000p-1	0x1.81a42c0000000p-1	0x1.2d57600000000p-1	0x1.c2c6020000000p+10
438	0x1.ce8a660000000p-6	0x1.6fd7d60000000p+1	0x1.0d99400000000p+1	0x1.f412e60000000p+0	0x1.c2c6020000000p+10
439	0x1.f1f5300000000p-6	0x1.8cf9260000000p+0	0x1.31073c0000000p+0	0x1.e5db1c0000000p-1	0x1.c2c6020000000p+10
440	0x1.c620a60000000p-6	0x1.faaf020000000p-1	0x1.a603f40000000p-1	0x1.11c8ec0000000p-1	0x1.c2c6020000000p+10
441	0x1.d699960000000p-6	0x1.86dd7a0000000p-1	0x1.46fce20000000p-1	0x1.a185ae0000000p-2	0x1.c2c6040000000p+10
442	0x1.d8b3ba0000000p-6	0x1.5f444e0000000p+1	0x1.fda72e0000000p+0	0x1.e2bc8e0000000p+0	0x1.c2c6020000000p+10
443	0x1.c25d140000000p-6	0x1.1da43e0000000p+0	0x1.c629e00000000p-1	0x1.5008700000000p-1	0x1.c2c6020000000p+10
444	0x1.c9ec400000000p-6	0x1.a447ca0000000p-1	0x1.664a480000000p-1	0x1.ab4ec60000000p-2	0x1.c2c6040000000p+10
445	0x1.0fd5740000000p-5	0x1.6b5bca0000000p+1	0x1.0b36520000000p+1	0x1.eb08420000000p+0	0x1.c2c6040000000p+10
446	0x1.a1eb760000000p-6	0x1.ced82c0000000p+0	0x1.6e95100000000p+0	0x1.19a8b20000000p+0	0x1.c2c6040000000p+10
447	0x1.b7cf740000000p-6	0x1.3ae8e80000000p+2	0x1.cd40960000000p+1	0x1.aca86a0000000p+1	0x1.c2c6040000000p+10
448	0x1.ec0d540000000p-6	0x1.3bcb000000000p+0	0x1.fd6a3a0000000p-1	0x1.7252fe0000000p-1	0x1.c2c6020000000p+10
449	0x1.8f983a0000000p-6	0x1.c141560000000p+0	0x1.5d04b60000000p+0	0x1.196c1c0000000p+0	0x1.c2c6020000000p+10
450	0x1.e686260000000p-6	0x1.36c70e0000000p-1	0x1.009b9a0000000p-1	0x1.4ebb080000000p-2	0x1.c2c6060000000p+10
451	0x1.c846040000000p-6	0x1.42d02e0000000p-1	0x1.0d41f60000000p-1	0x1.54b6720000000p-2	0x1.c2c6040000000p+10
452	0x1.e7232a0000000p-6	0x1.8383880000000p+0	0x1.1e971c0000000p+0	0x1.02cb020000000p+0	0x1.c2c6040000000p+10
453	0x1.e587660000000p-6	0x1.2d6a9c0000000p+0	0x1.d09c700000000p-1	0x1.7cf93e0000000p-1	0x1.c2c6040000000p+10
454	0x1.e2e5aa0000000p-6	0x1.98db560000000p+0	0x1.3c42800000000p+0	0x1.01bab80000000p+0	0x1.c2c6060000000p+10
455	0x1.d9b83a0000000p-6	0x1.5646420000000p+0	0x1.24a2100000000p+0	0x1.5bafb40000000p-1	0x1.c2c6060000000p+10
456	0x1.c6c19a0000000p-6	0x1.c5998c0000000p-1	0x1.845d460000000p-1	0x1.ca2f920000000p-2	0x1.c2c6060000000p+10
457	0x1.cbe50e0000000p-6	0x1.3eedb20000000p+0	0x1.eb7b1a0000000p-1	0x1.93ce2a0000000p-1	0x1.c2c6060000000p+10
458	0x1.acd50e0000000p-6	0x1.f8fb0e0000000p-1	0x1.b014940000000p-1	0x1.fcd0ca0000000p-2	0x1.c2c6060000000p+10
459	0x1.b274340000000p-6	0x1.50bd260000000p+0	0x1.17db900000000p+0	0x1.71eaa80000000p-1	0x1.c2c6040000000p+10
460	0x1.d39c940000000p-6	0x1.d45d360000000p-1	0x1.898be40000000p-1	0x1.ef71780000000p-2	0x1.c2c6040000000p+10
461	0x1.ab37940000000p-6	0x1.0da5ea0000000p+0	0x1.9c88680000000p-1	0x1.5938140000000p-1	0x1.c2c6040000000p+10
462	0x1.f69ce60000000p-6	0x1.d253cc0000000p-1	0x1.8535000000000p-1	0x1.fab2860000000p-2	0x1.c2c6040000000p+10
463	0x1.e9aaba0000000p-6	0x1.1067560000000p+0	0x1.d854ce0000000p-1	0x1.0570da0000000p-1	0x1.c2c6040000000p+10
464	0x1.a607ce0000000p-6	0x1.fff9380000000p-1	0x1.94c5aa0000000p-1	0x1.3515ae0000000p-1	0x1.c2c6040000000p+10
465	0x1.4924b80000000p-6	0x1.09a9920000000p-1	0x1.de2d6a0000000p-2	0x1.adbc8e0000000p-3	0x1.c2c6040000000p+10
466	0x1.6100760000000p-6	0x1.87a4c00000000p-1	0x1.5526140000000p-1	0x1.7523380000000p-2	0x1.c2c6040000000p+10
467	0x1.8e493c0000000p-6	0x1.14727e0000000p-1	0x1.ee5bc80000000p-2	0x1.cf1e060000000p-3	0x1.c2c6060000000p+10
468	0x1.dc69ee0000000p-6	0x1.10f94c0000000p+0	0x1.abea3a0000000p-1	0x1.4dd31a0000000p-1	0x1.c2c6060000000p+10
469	0x1.8dd52e0000000p-6	0x1.0ba68c0000000p+0	0x1.b2b55c0000000p-1	0x1.322c320000000p-1	0x1.c2c6060000000p+10
470	0x1.9283ee0000000p-6	0x1.46e3860000000p-1	0x1.057e520000000p-1	0x1.7c58b00000000p-2	0x1.c2c6060000000p+10
471	0x1.8d668e0000000p-6	0x1.9b1a780000000p+0	0x1.302c640000000p+0	0x1.12c1da0000000p+0	0x1.c2c6060000000p+10
472	0x1.b25e340000000p-6	0x1.bf7d1c0000000p+0	0x1.5b50ca0000000p+0	0x1.184fb60000000p+0	0x1.c2c6060000000p+10
473	0x1.ab477e0000000p-6	0x1.7b83880000000p+1	0x1.0c86a80000000p+1	0x1.0bc6560000000p+1	0x1.c2c6060000000p+10
474	0x1.ee495a0000000p-6	0x1.9bec3e0000000p-1	0x1.55a1620000000p-1	0x1.bffb820000000p-2	0x1.c2c6060000000p+10
475	0x1.0d03940000000p-5	0x1.1f92520000000p-1	0x1.ee2ac60000000p-2	0x1.0f13be0000000p-2	0x1.c2c6060000000p+10
476	0x1.b316aa0000000p-6	0x1.4ff5040000000p+2	0x1.df34520000000p+1	0x1.d6d2e40000000p+1	0x1.c2c6060000000p+10
477	0x1.2019860000000p-5	0x1.6e22a80000000p+2	0x1.04abca0000000p+2	0x1.00fffe0000000p+2	0x1.c2c6060000000p+10
478	0x1.0ce1be0000000p-5	0x1.11fdfc0000000p+2	0x1.86edc60000000p+1	0x1.7faf8e0000000p+1	0x1.c2c6060000000p+10
479	0x1.bad3640000000p-6	0x1.9c1f7a0000000p+1	0x1.2830ae0000000p+1	0x1.1e35120000000p+1	0x1.c2c6060000000p+10
480	0x1.67ce320000000p-6	0x1.f4239c0000000p-1	0x1.b53edc0000000p-1	0x1.d7dafc0000000p-2	0x1.c2c6060000000p+10
481	0x1.7c2f5e0000000p-6	0x1.f28a2e0000000p-2	0x1.b799360000000p-2	0x1.9b352a0000000p-3	0x1.c2c6060000000p+10
482	0x1.97f53c0000000p-6	0x1.e919100000000p-1	0x1.9c80f80000000p-1	0x1.00a71e0000000p-1	0x1.c2c6060000000p+10
483	0x1.9ff9460000000p-6	0x1.1833c80000000p+0	0x1.e22d9c0000000p-1	0x1.17843c0000000p-1	0x1.c2c6060000000p+10
484	0x1.88eafe0000000p-6	0x1.7142d80000000p-1	0x1.26d2180000000p-1	0x1.b2107c0000000p-2	0x1.c2c6060000000p+10
485	0x1.f64d800000000p-6	0x1.96c8180000000p+0	0x1.358f260000000p+0	0x1.05cad80000000p+0	0x1.c2c6060000000p+10
486	0x1.c47d340000000p-6	0x1.084cf80000000p+0	0x1.ad22140000000p-1	0x1.2ee7300000000p-1	0x1.c2c6060000000p+10
487	0x1.99ea740000000p-6	0x1.39ac3a0000000p-1	0x1.1699e80000000p-1	0x1.0bb5600000000p-2	0x1.c2c6060000000p+10
488	0x1.8913660000000p-6	0x1.ea34c20000000p-1	0x1.9d8d920000000p-1	0x1.023e720000000p-1	0x1.c2c6060000000p+10
489	0x1.7aba0a0000000p-6	0x1.21417a0000000p+0	0x1.ed92080000000p-1	0x1.281afe0000000p-1	0x1.c2c6060000000p+10
490	0x1.a51c8a0000000p-6	0x1.3f2a720000000p-1	0x1.1e37d80000000p-1	0x1.0aa8a00000000p-2	0x1.c2c6060000000p+10
491	0x1.c2933a0000000p-6	0x1.6987680000000p+0	0x1.2c9fc60000000p+0	0x1.8ec9c40000000p-1	0x1.c2c6060000000p+10
492	0x1.9b2b240000000p-6	0x1.acf1c60000000p-1	0x1.760ce20000000p-1	0x1.9353840000000p-2	0x1.c2c6060000000p+10
493	0x1.a109e00000000p-6	0x1.7cf2f40000000p-1	0x1.4f32fa0000000p-1	0x1.5abd0e0000000p-2	0x1.c2c6060000000p+10
494	0x1.b97b200000000p-6	0x1.d048820000000p-1	0x1.7d27a60000000p-1	0x1.02eb9c0000000p-1	0x1.c2c6060000000p+10
495	0x1.7138aa0000000p-6	0x1.71e6b40000000p+0	0x1.3eb69e0000000p+0	0x1.751ce20000000p-1	0x1.c2c6060000000p+10
496	0x1.d07b100000000p-6	0x1.252eac0000000p+0	0x1.fd133c0000000p-1	0x1.1e5ba00000000p-1	0x1.c2c6060000000p+10
497	0x1.3672aa0000000p-6	0x1.6802180000000p-1	0x1.2d55280000000p-1	0x1.807f900000000p-2	0x1.c2c6060000000p+10
498	0x1.74ee2e0000000p-6	0x1.1acec60000000p+0	0x1.ef41bc0000000p-1	0x1.095ace0000000p-1	0x1.c2c6060000000p+10
499	0x1.e1065e0000000p-6	0x1.a376a40000000p+0	0x1.2cf6d80000000p+0	0x1.22a4500000000p+0	0x1.c2c6080000000p+10
500	0x1.886bd60000000p-6	0x1.6c6d000000000p-1	0x1.4357720000000p-1	0x1.429f9c0000000p-2	0x1.c2c6060000000p+10
501	0x1.b98c3a0000000p-6	0x1.6441f00000000p-1	0x1.3c6cba0000000p-1	0x1.31832a0000000p-2	0x1.c2c6080000000p+10
502	0x1.a5b1140000000p-6	0x1.536d0e0000000p-1	0x1.28ffa20000000p-1	0x1.348cea0000000p-2	0x1.c2c6080000000p+10
503	0x1.a0bcc60000000p-6	0x1.8517f80000000p-1	0x1.4676360000000p-1	0x1.9b92800000000p-2	0x1.c2c6080000000p+10
504	0x1.b192e00000000p-6	0x1.95852e0000000p-1	0x1.4426460000000p-1	0x1.dc6f220000000p-2	0x1.c2c6080000000p+10
505	0x1.be69740000000p-6	0x1.b8e8ee0000000p-1	0x1.6c01900000000p-1	0x1.e18a140000000p-2	0x1.c2c6080000000p+10
506	0x1.ca58ba0000000p-6	0x1.a94c720000000p-1	0x1.71f1340000000p-1	0x1.8fc3560000000p-2	0x1.c2c6080000000p+10
507	0x1.5168600000000p-6	0x1.cf87d80000000p-1	0x1.57d9260000000p-1	0x1.3351540000000p-1	0x1.c2c6080000000p+10
508	0x1.99eb640000000p-6	0x1.faf24c0000000p-1	0x1.89f0ae0000000p-1	0x1.3a03460000000p-1	0x1.c2c6080000000p+10
509	0x1.0f75900000000p-5	0x1.372ff80000000p+0	0x1.dd97980000000p-1	0x1.890b6e0000000p-1	0x1.c2c6080000000p+10
510	0x1.9063120000000p-6	0x1.7d392c0000000p-1	0x1.3cfdaa0000000p-1	0x1.97791c0000000p-2	0x1.c2c60a0000000p+10
511	0x1.8acf560000000p-6	0x1.9810ac0000000p-1	0x1.570ff20000000p-1	0x1.adedd00000000p-2	0x1.c2c60a0000000p+10
512	0x1.663faa0000000p-6	0x1.e9d5b40000000p-1	0x1.8b160a0000000p-1	0x1.1dc6de0000000p-1	0x1.c2c60a0000000p+10
513	0x1.5ce9180000000p-6	0x1.cfdd980000000p-1	0x1.57b22c0000000p-1	0x1.32b8ec0000000p-1	0x1.c2c60a0000000p+10
514	0x1.2adf340000000p-5	0x1.5b78f60000000p+1	0x1.f81f640000000p+0	0x1.dd86bc0000000p+0	0x1.c2c60a0000000p+10
515	0x1.85285a0000000p-6	0x1.2a1c520000000p+0	0x1.de18b40000000p-1	0x1.6104240000000p-1	0x1.c2c60a0000000p+10
516	0x1.3008de0000000p-5	0x1.dd14920000000p+0	0x1.688bf00000000p+0	0x1.35a62a0000000p+0	0x1.c2c60a0000000p+10
517	0x1.8e7dce0000000p-6	0x1.e708a80000000p+0	0x1.5b7ec60000000p+0	0x1.53e4980000000p+0	0x1.c2c60a0000000p+10
518	0x1.1621260000000p-5	0x1.605b7c0000000p+2	0x1.095ed80000000p+2	0x1.cf5e880000000p+1	0x1.c2c60c0000000p+10
519	0x1.d83fe00000000p-6	0x1.4a367c0000000p+1	0x1.e6ff3e0000000p+0	0x1.bd75680000000p+0	0x1.c2c60c0000000p+10
520	0x1.1657860000000p-5	0x1.f128940000000p+1	0x1.6adb600000000p+1	0x1.5355520000000p+1	0x1.c2c60c0000000p+10
521	0x1.6254980000000p-6	0x1.3da9ca0000000p+0	0x1.c3c8a20000000p-1	0x1.bc8d540000000p-1	0x1.c2c60c0000000p+10
522	0x1.b30eba0000000p-6	0x1.8fe8ac0000000p+0	0x1.19c9820000000p+0	0x1.1b15ee0000000p+0	0x1.c2c60c0000000p+10
523	0x1.4ad3f40000000p-6	0x1.213dfc0000000p-1	0x1.e3a6240000000p-2	0x1.338a640000000p-2	0x1.c2c60c0000000p+10
524	0x1.6a5e0e0000000p-6	0x1.79c7760000000p+0	0x1.29203e0000000p+0	0x1.d02b440000000p-1	0x1.c2c60c0000000p+10
525	0x1.bafb5a0000000p-6	0x1.9730ca0000000p-1	0x1.3f8a840000000p-1	0x1.e67b600000000p-2	0x1.c2c60c0000000p+10
526	0x1.5c34ce0000000p-6	0x1.702b6c0000000p-1	0x1.454dce0000000p-1	0x1.4ffe700000000p-2	0x1.c2c60c0000000p+10
527	0x1.6800ce0000000p-6	0x1.57b42a0000000p+0	0x1.0133ae0000000p+0	0x1.c589160000000p-1	0x1.c2c60c0000000p+10
528	0x1.6c1d740000000p-6	0x1.487dc20000000p-1	0x1.1123be0000000p-1	0x1.5b7ec00000000p-2	0x1.c2c60c0000000p+10
529	0x1.d79dd60000000p-6	0x1.5fabce0000000p+0	0x1.1d1b2e0000000p+0	0x1.96626c0000000p-1	0x1.c2c60c0000000p+10
530	0x1.98a7ec0000000p-6	0x1.5c4df00000000p+0	0x1.1d269a0000000p+0	0x1.8c416a0000000p-1	0x1.c2c60c0000000p+10
531	0x1.b6287a0000000p-6	0x1.f50f500000000p-1	0x1.b0d1160000000p-1	0x1.e8cc520000000p-2	0x1.c2c60c0000000p+10
532	0x1.a82c460000000p-6	0x1.e8d4880000000p-1	0x1.a745480000000p-1	0x1.d8faca0000000p-2	0x1.c2c60c0000000p+10
533	0x1.aa33ca0000000p-6	0x1.60f91c0000000p+0	0x1.2d08d60000000p+0	0x1.6b9afc0000000p-1	0x1.c2c60c0000000p+10
534	0x1.ab91a60000000p-6	0x1.9785f80000000p-1	0x1.660c720000000p-1	0x1.77fd3e0000000p-2	0x1.c2c60c0000000p+10
535	0x1.aacde00000000p-6	0x1.d610f00000000p-1	0x1.965b6a0000000p-1	0x1.cbd02e0000000p-2	0x1.c2c60c0000000p+10
536	0x1.b06f600000000p-6	0x1.2e48440000000p+1	0x1.ab2a4c0000000p+0	0x1.aa36740000000p+0	0x1.c2c60c0000000p+10
537	0x1.a0a3e60000000p-6	0x1.4c0e840000000p+0	0x1.0e8d260000000p+0	0x1.7c07160000000p-1	0x1.c2c60c0000000p+10
538	0x1.a5bb8a0000000p-6	0x1.4bcc7c0000000p+0	0x1.148aa80000000p+0	0x1.683e8a0000000p-1	0x1.c2c60c0000000p+10
539	0x1.735d4e0000000p-6	0x1.13f8c60000000p-1	0x1.ea4f4e0000000p-2	0x1.db7fc00000000p-3	0x1.c2c60c0000000p+10
540	0x1.292b900000000p-5	0x1.1c5e920000000p+1	0x1.aca97a0000000p+0	0x1.740ae60000000p+0	0x1.c2c60c0000000p+10
541	0x1.b0fd7a0000000p-6	0x1.8cd25c0000000p-1	0x1.3a3b040000000p-1	0x1.d5ccde0000000p-2	0x1.c2c60c0000000p+10
542	0x1.6b69d60000000p-6	0x1.e254620000000p-1	0x1.9a1fb60000000p-1	0x1.ee00c00000000p-2	0x1.c2c60c0000000p+10
