step	loss.hex	grad_norm.hex	llm_grad_norm.hex	mem_enc_norm.hex	param_norm.hex
361	0x1.df10a00000000p-5	0x1.710fb00000000p+0	0x1.27acd20000000p+0	0x1.a078d60000000p-1	0x1.c2ddbc0000000p+10
362	0x1.1b21940000000p-4	0x1.5f30ba0000000p+4	0x1.040ef80000000p+4	0x1.d7da9c0000000p+3	0x1.c2ddbc0000000p+10
363	0x1.5d727c0000000p-5	0x1.8eb4880000000p+0	0x1.49a2d20000000p+0	0x1.b3f8380000000p-1	0x1.c2ddbc0000000p+10
364	0x1.15efa00000000p-3	0x1.87b0500000000p+7	0x1.2360e00000000p+7	0x1.05b3740000000p+7	0x1.c2ddbc0000000p+10
365	0x1.26d0660000000p-4	0x1.6dd3ee0000000p+0	0x1.3fa93c0000000p+0	0x1.172ad60000000p-1	0x1.c2ddbc0000000p+10
366	0x1.1ba0100000000p-5	0x1.cc1d420000000p-1	0x1.7987760000000p-1	0x1.c857640000000p-2	0x1.c2ddbc0000000p+10
367	0x1.17b61e0000000p-4	0x1.22d62a0000000p+4	0x1.b197da0000000p+3	0x1.8364e80000000p+3	0x1.c2ddbe0000000p+10
368	0x1.af6ae00000000p-5	0x1.d820340000000p+0	0x1.8927940000000p+0	0x1.e407a20000000p-1	0x1.c2ddbe0000000p+10
369	0x1.cad73e0000000p-5	0x1.55601a0000000p+0	0x1.1931d20000000p+0	0x1.5e22840000000p-1	0x1.c2ddbe0000000p+10
370	0x1.498ce60000000p-5	0x1.1274180000000p+1	0x1.9dbd060000000p+0	0x1.6094e40000000p+0	0x1.c2ddbe0000000p+10
371	0x1.8daba60000000p-5	0x1.bd227c0000000p+0	0x1.774faa0000000p+0	0x1.b2e46e0000000p-1	0x1.c2ddbe0000000p+10
372	0x1.af57360000000p-5	0x1.e4091c0000000p+0	0x1.a69c560000000p+0	0x1.ba58100000000p-1	0x1.c2ddbe0000000p+10
373	0x1.7c16860000000p-5	0x1.959b160000000p+0	0x1.5cb60e0000000p+0	0x1.8f8f340000000p-1	0x1.c2ddbe0000000p+10
374	0x1.c7e6c00000000p-5	0x1.158ca40000000p+2	0x1.73c5840000000p+1	0x1.99a1b80000000p+1	0x1.c2ddbe0000000p+10
375	0x1.2351d80000000p-5	0x1.75c64a0000000p+0	0x1.1755ce0000000p+0	0x1.dbe4a20000000p-1	0x1.c2ddbe0000000p+10
376	0x1.2f49e80000000p-5	0x1.3e01fc0000000p+0	0x1.0552220000000p+0	0x1.53714e0000000p-1	0x1.c2ddbe0000000p+10
377	0x1.c23eb00000000p-5	0x1.b17e080000000p+0	0x1.7b2ede0000000p+0	0x1.7a40f40000000p-1	0x1.c2ddbe0000000p+10
378	0x1.dfe4a60000000p-6	0x1.31d9d40000000p-1	0x1.06f5880000000p-1	0x1.07f0ba0000000p-2	0x1.c2ddbe0000000p+10
379	0x1.1aedb80000000p-4	0x1.0dc54a0000000p+2	0x1.8c101e0000000p+1	0x1.6b531a0000000p+1	0x1.c2ddbe0000000p+10
380	0x1.a5b37a0000000p-5	0x1.4441340000000p+1	0x1.0b9e320000000p+1	0x1.5b31c00000000p+0	0x1.c2ddbe0000000p+10
381	0x1.aad6d40000000p-5	0x1.b9cad00000000p+0	0x1.6de3a00000000p+0	0x1.dbbffc0000000p-1	0x1.c2ddc00000000p+10
382	0x1.57d44a0000000p-5	0x1.8eef4e0000000p+0	0x1.3dfd320000000p+0	0x1.cd3cea0000000p-1	0x1.c2ddc00000000p+10
383	0x1.39253a0000000p-5	0x1.1b75e60000000p+0	0x1.dca3480000000p-1	0x1.1e36ee0000000p-1	0x1.c2ddc00000000p+10
384	0x1.c29e5a0000000p-5	0x1.b608800000000p+0	0x1.71fbac0000000p+0	0x1.c320220000000p-1	0x1.c2ddc00000000p+10
385	0x1.6a93980000000p-5	0x1.0ad6ec0000000p+3	0x1.999ed40000000p+2	0x1.54df520000000p+2	0x1.c2ddc00000000p+10
386	0x1.a498900000000p-5	0x1.d955920000000p-1	0x1.8ebe0c0000000p-1	0x1.ad9b6a0000000p-2	0x1.c2ddc00000000p+10
387	0x1.7c7f300000000p-5	0x1.8d6f320000000p+1	0x1.55b3200000000p+1	0x1.8f36200000000p+0	0x1.c2ddc00000000p+10
388	0x1.0439600000000p-5	0x1.4801aa0000000p+0	0x1.0527ce0000000p+0	0x1.78ff020000000p-1	0x1.c2ddc00000000p+10
389	0x1.721efc0000000p-4	0x1.18ea580000000p+5	0x1.99779e0000000p+4	0x1.8040f80000000p+4	0x1.c2ddc00000000p+10
390	0x1.ea72c60000000p-6	0x1.8c194e0000000p+0	0x1.5a0be60000000p+0	0x1.7363cc0000000p-1	0x1.c2ddc00000000p+10
391	0x1.ddab8e0000000p-5	0x1.5fd6e80000000p+0	0x1.3a2edc0000000p+0	0x1.1a5f600000000p-1	0x1.c2ddc00000000p+10
392	0x1.79344e0000000p-5	0x1.f569ae0000000p-1	0x1.b3ea120000000p-1	0x1.909cf40000000p-2	0x1.c2ddc00000000p+10
393	0x1.015d940000000p-5	0x1.0eb2ba0000000p+0	0x1.cb38140000000p-1	0x1.0a19b40000000p-1	0x1.c2ddc00000000p+10
394	0x1.a8830e0000000p-5	0x1.3617f60000000p+0	0x1.00ec800000000p+0	0x1.1d1a2a0000000p-1	0x1.c2ddc00000000p+10
395	0x1.df59700000000p-6	0x1.81120c0000000p+0	0x1.3989100000000p+0	0x1.b00d620000000p-1	0x1.c2ddc00000000p+10
396	0x1.ffb5f00000000p-6	0x1.ea05740000000p-1	0x1.85a0320000000p-1	0x1.0d66620000000p-1	0x1.c2ddc00000000p+10
397	0x1.8461e40000000p-5	0x1.ce87a80000000p+0	0x1.5ccd7c0000000p+0	0x1.26a3120000000p+0	0x1.c2ddc00000000p+10
398	0x1.41b56e0000000p-5	0x1.69ac840000000p+0	0x1.303bd00000000p+0	0x1.71ab6c0000000p-1	0x1.c2ddc00000000p+10
399	0x1.2828de0000000p-5	0x1.1542de0000000p+0	0x1.d9a1ae0000000p-1	0x1.0b8cda0000000p-1	0x1.c2ddc00000000p+10
400	0x1.4dbcaa0000000p-5	0x1.03b7ee0000000p+0	0x1.b610280000000p-1	0x1.fae48e0000000p-2	0x1.c2ddc00000000p+10
401	0x1.4070360000000p-5	0x1.f7c1180000000p+0	0x1.a69b6a0000000p+0	0x1.095dc00000000p+0	0x1.c2ddc00000000p+10
402	0x1.ec88b40000000p-6	0x1.5b4e4e0000000p+0	0x1.215ec20000000p+0	0x1.7284040000000p-1	0x1.c2ddc00000000p+10
403	0x1.db80800000000p-5	0x1.4e9d260000000p+0	0x1.1e567c0000000p+0	0x1.353a640000000p-1	0x1.c2ddc00000000p+10
404	0x1.f320fa0000000p-5	0x1.3711700000000p+0	0x1.0a76140000000p+0	0x1.1ae2e80000000p-1	0x1.c2ddc00000000p+10
405	0x1.1f2e680000000p-4	0x1.2d68a00000000p+1	0x1.d8d9c20000000p+0	0x1.32548c0000000p+0	0x1.c2ddc00000000p+10
406	0x1.74066a0000000p-5	0x1.96bd440000000p+0	0x1.490e180000000p+0	0x1.d63f900000000p-1	0x1.c2ddc00000000p+10
407	0x1.8cbd740000000p-5	0x1.34c6a80000000p+1	0x1.058b3e0000000p+1	0x1.3f6b940000000p+0	0x1.c2ddc00000000p+10
408	0x1.25df1a0000000p-5	0x1.4b49860000000p+2	0x1.142b380000000p+2	0x1.6c4fd20000000p+1	0x1.c2ddc00000000p+10
409	0x1.3aa52e0000000p-4	0x1.f9a6520000000p+0	0x1.b4ae320000000p+0	0x1.9ac9740000000p-1	0x1.c2ddc40000000p+10
410	0x1.2f8a320000000p-5	0x1.056f4e0000000p+0	0x1.b4c00e0000000p-1	0x1.c1cfca0000000p-2	0x1.c2ddc40000000p+10
411	0x1.1c53d40000000p-5	0x1.befc180000000p-1	0x1.7533d20000000p-1	0x1.afa8600000000p-2	0x1.c2ddc40000000p+10
412	0x1.c5502a0000000p-5	0x1.e1bbd80000000p+0	0x1.706bde0000000p+0	0x1.b911c40000000p-1	0x1.c2ddc40000000p+10
413	0x1.11ea240000000p-5	0x1.b71d0c0000000p+0	0x1.7367440000000p+0	0x1.c969400000000p-1	0x1.c2ddc40000000p+10
414	0x1.93de080000000p-5	0x1.f3171c0000000p+0	0x1.954b380000000p+0	0x1.1b5ee40000000p+0	0x1.c2ddc40000000p+10
415	0x1.f1f0200000000p-6	0x1.d0fbf80000000p+0	0x1.8fc8120000000p+0	0x1.cc17ca0000000p-1	0x1.c2ddc40000000p+10
416	0x1.e45cde0000000p-5	0x1.24c4420000000p+1	0x1.fa98480000000p+0	0x1.ffbbec0000000p-1	0x1.c2ddc40000000p+10
417	0x1.41a47e0000000p-5	0x1.9bad520000000p+0	0x1.48818e0000000p+0	0x1.c736a20000000p-1	0x1.c2ddc40000000p+10
418	0x1.8ab5120000000p-5	0x1.8d65e60000000p+0	0x1.3eae960000000p+0	0x1.b7cfde0000000p-1	0x1.c2ddc40000000p+10
419	0x1.246f660000000p-5	0x1.ec4c420000000p+2	0x1.7c4f640000000p+2	0x1.381a740000000p+2	0x1.c2ddc40000000p+10
420	0x1.365ce20000000p-5	0x1.2ff6520000000p+0	0x1.dd1e9e0000000p-1	0x1.58c9a60000000p-1	0x1.c2ddc40000000p+10
421	0x1.430dee0000000p-5	0x1.615ad60000000p+0	0x1.2985fa0000000p+0	0x1.67bfce0000000p-1	0x1.c2ddc40000000p+10
422	0x1.a194ce0000000p-5	0x1.e379300000000p+0	0x1.a0ddf40000000p+0	0x1.c1ba680000000p-1	0x1.c2ddc40000000p+10
423	0x1.48ccae0000000p-5	0x1.0687680000000p+0	0x1.a5f4100000000p-1	0x1.2673c40000000p-1	0x1.c2ddc40000000p+10
424	0x1.960c760000000p-5	0x1.f124380000000p+0	0x1.928e120000000p+0	0x1.170da80000000p+0	0x1.c2ddc40000000p+10
425	0x1.d12af60000000p-5	0x1.5d2d2a0000000p+0	0x1.25c83e0000000p+0	0x1.469f500000000p-1	0x1.c2ddc40000000p+10
426	0x1.6f6df20000000p-5	0x1.b8fe820000000p+0	0x1.7a308e0000000p+0	0x1.9ec9600000000p-1	0x1.c2ddc40000000p+10
427	0x1.76fb460000000p-5	0x1.1185720000000p+1	0x1.bc6f900000000p+0	0x1.312b400000000p+0	0x1.c2ddc40000000p+10
428	0x1.c3012e0000000p-5	0x1.52ac5a0000000p+0	0x1.1d6f580000000p+0	0x1.4f62320000000p-1	0x1.c2ddc40000000p+10
429	0x1.186ff60000000p-4	0x1.ff355c0000000p+5	0x1.7adeee0000000p+5	0x1.571cf60000000p+5	0x1.c2ddc40000000p+10
430	0x1.a566f40000000p-5	0x1.69ed0e0000000p+1	0x1.275ea40000000p+1	0x1.92b1860000000p+0	0x1.c2ddc40000000p+10
431	0x1.168d9c0000000p-4	0x1.a023700000000p+2	0x1.0793360000000p+2	0x1.3ebd080000000p+2	0x1.c2ddc40000000p+10
432	0x1.fa62ee0000000p-5	0x1.417e080000000p+1	0x1.1333580000000p+1	0x1.38dbfe0000000p+0	0x1.c2ddc40000000p+10
433	0x1.9b0df00000000p-6	0x1.d13cde0000000p+0	0x1.9772300000000p+0	0x1.9a25f20000000p-1	0x1.c2ddc40000000p+10
434	0x1.4a2f700000000p-5	0x1.8b17180000000p+0	0x1.504b2e0000000p+0	0x1.865bca0000000p-1	0x1.c2ddc40000000p+10
435	0x1.aa5e800000000p-5	0x1.defa680000000p+0	0x1.977ce20000000p+0	0x1.e4c5d00000000p-1	0x1.c2ddc40000000p+10
436	0x1.ca863a0000000p-5	0x1.8666d20000000p+0	0x1.30557c0000000p+0	0x1.c19d440000000p-1	0x1.c2ddc40000000p+10
437	0x1.dfd0460000000p-5	0x1.9858400000000p+1	0x1.3e74300000000p+1	0x1.e7e0400000000p+0	0x1.c2ddc40000000p+10
438	0x1.e802ce0000000p-5	0x1.5e51a60000000p+0	0x1.0a72f60000000p+0	0x1.9f82d20000000p-1	0x1.c2ddc40000000p+10
439	0x1.00f4740000000p-4	0x1.182a420000000p+1	0x1.c20b700000000p+0	0x1.3e21820000000p+0	0x1.c2ddc40000000p+10
440	0x1.8d8e540000000p-5	0x1.28680a0000000p+0	0x1.ebedea0000000p-1	0x1.3a1bfe0000000p-1	0x1.c2ddc40000000p+10
441	0x1.38b3aa0000000p-5	0x1.cff8760000000p+0	0x1.8a1b9e0000000p+0	0x1.d847de0000000p-1	0x1.c2ddc40000000p+10
442	0x1.6545500000000p-5	0x1.d567a60000000p+0	0x1.64d4000000000p+0	0x1.253ad20000000p+0	0x1.c2ddc40000000p+10
443	0x1.e7cb740000000p-4	0x1.c6de4e0000000p+1	0x1.7f95b00000000p+1	0x1.b2889e0000000p+0	0x1.c2ddc40000000p+10
444	0x1.c27df40000000p-6	0x1.8781300000000p-1	0x1.4bbbf00000000p-1	0x1.4b97fe0000000p-2	0x1.c2ddc40000000p+10
445	0x1.f0130e0000000p-6	0x1.7aea400000000p-1	0x1.42d7140000000p-1	0x1.54ccc20000000p-2	0x1.c2ddc40000000p+10
446	0x1.5be0f20000000p-5	0x1.ed66160000000p+0	0x1.a838fc0000000p+0	0x1.db6cd60000000p-1	0x1.c2ddc60000000p+10
447	0x1.d3db6e0000000p-6	0x1.1195680000000p+0	0x1.c327fe0000000p-1	0x1.17db660000000p-1	0x1.c2ddc60000000p+10
448	0x1.07a7fe0000000p-4	0x1.a8d9880000000p+0	0x1.69bd600000000p+0	0x1.912a280000000p-1	0x1.c2ddc40000000p+10
449	0x1.fa60460000000p-5	0x1.4f3bf60000000p+0	0x1.1677700000000p+0	0x1.13c5980000000p-1	0x1.c2ddc40000000p+10
450	0x1.c4c74a0000000p-5	0x1.64ed300000000p+0	0x1.1e7c920000000p+0	0x1.8b48de0000000p-1	0x1.c2ddc40000000p+10
451	0x1.206b420000000p-5	0x1.3173d00000000p+0	0x1.0dc27e0000000p+0	0x1.d611680000000p-2	0x1.c2ddc40000000p+10
452	0x1.5a40740000000p-5	0x1.e13f060000000p+0	0x1.90802e0000000p+0	0x1.fc9aca0000000p-1	0x1.c2ddc40000000p+10
453	0x1.de264a0000000p-5	0x1.c7d1ce0000000p+0	0x1.8914f80000000p+0	0x1.b46b560000000p-1	0x1.c2ddc40000000p+10
454	0x1.1fd8b00000000p-5	0x1.85db320000000p-1	0x1.4a33a80000000p-1	0x1.341c4a0000000p-2	0x1.c2ddc60000000p+10
455	0x1.90db400000000p-5	0x1.714a800000000p+0	0x1.3848fa0000000p+0	0x1.557b880000000p-1	0x1.c2ddc60000000p+10
456	0x1.0b27c00000000p-5	0x1.bd22120000000p+0	0x1.83a1140000000p+0	0x1.a4c0c40000000p-1	0x1.c2ddc60000000p+10
457	0x1.b576740000000p-6	0x1.b3652e0000000p-1	0x1.6e51900000000p-1	0x1.aa7b8c0000000p-2	0x1.c2ddc60000000p+10
458	0x1.0a914a0000000p-4	0x1.b028220000000p+0	0x1.7066a20000000p+0	0x1.9af75c0000000p-1	0x1.c2ddc60000000p+10
459	0x1.625d460000000p-5	0x1.f5b5280000000p+0	0x1.a306e00000000p+0	0x1.0ba1700000000p+0	0x1.c2ddc60000000p+10
460	0x1.302e400000000p-5	0x1.42eef00000000p+0	0x1.10bb420000000p+0	0x1.4d3cc40000000p-1	0x1.c2ddc60000000p+10
461	0x1.c98fba0000000p-6	0x1.c70ff80000000p-1	0x1.7f401a0000000p-1	0x1.9b07440000000p-2	0x1.c2ddc60000000p+10
462	0x1.14698a0000000p-5	0x1.2069740000000p+0	0x1.e87f3a0000000p-1	0x1.17c5820000000p-1	0x1.c2ddc60000000p+10
463	0x1.195e220000000p-5	0x1.f5bf020000000p-1	0x1.98bcf60000000p-1	0x1.061e320000000p-1	0x1.c2ddc60000000p+10
464	0x1.91f7700000000p-5	0x1.ec64da0000000p-1	0x1.a767e60000000p-1	0x1.a51f880000000p-2	0x1.c2ddc60000000p+10
465	0x1.1d0c3a0000000p-5	0x1.9278820000000p+0	0x1.5740080000000p+0	0x1.8a33280000000p-1	0x1.c2ddc60000000p+10
466	0x1.e3fc5a0000000p-6	0x1.266ccc0000000p+1	0x1.f565d40000000p+0	0x1.2f848a0000000p+0	0x1.c2ddc60000000p+10
467	0x1.c097b40000000p-6	0x1.6766360000000p-1	0x1.3595d00000000p-1	0x1.35250c0000000p-2	0x1.c2ddc60000000p+10
468	0x1.a526460000000p-5	0x1.afc6e20000000p+0	0x1.74e9620000000p+0	0x1.9fc0740000000p-1	0x1.c2ddc60000000p+10
469	0x1.7050000000000p-5	0x1.41a0ac0000000p+0	0x1.157df20000000p+0	0x1.2113060000000p-1	0x1.c2ddc60000000p+10
470	0x1.969c8e0000000p-5	0x1.57ffe40000000p+0	0x1.0d31bc0000000p+0	0x1.9273980000000p-1	0x1.c2ddc60000000p+10
471	0x1.699f580000000p-5	0x1.9be9a80000000p-1	0x1.5b5a4c0000000p-1	0x1.43c8ce0000000p-2	0x1.c2ddc60000000p+10
472	0x1.1583e60000000p-4	0x1.d41b6a0000000p+0	0x1.98cf240000000p+0	0x1.6fee4c0000000p-1	0x1.c2ddc80000000p+10
473	0x1.a2c1760000000p-6	0x1.4d1c440000000p-1	0x1.198ea60000000p-1	0x1.2736280000000p-2	0x1.c2ddc80000000p+10
474	0x1.b8fb100000000p-6	0x1.2ace420000000p+0	0x1.f287ee0000000p-1	0x1.f8e2780000000p-2	0x1.c2ddc80000000p+10
475	0x1.4bbe1e0000000p-6	0x1.584d060000000p-1	0x1.23cf400000000p-1	0x1.3bc9360000000p-2	0x1.c2ddc80000000p+10
476	0x1.174b900000000p-5	0x1.1f01ec0000000p+1	0x1.eab0ae0000000p+0	0x1.225bec0000000p+0	0x1.c2ddc80000000p+10
477	0x1.7908860000000p-6	0x1.5e6dba0000000p+0	0x1.1875180000000p+0	0x1.91fa820000000p-1	0x1.c2ddc80000000p+10
478	0x1.d704400000000p-5	0x1.5daaf20000000p+1	0x1.2fd63c0000000p+1	0x1.4f82980000000p+0	0x1.c2ddc60000000p+10
479	0x1.b324740000000p-5	0x1.a0c3d60000000p+0	0x1.624fea0000000p+0	0x1.a440e00000000p-1	0x1.c2ddc80000000p+10
480	0x1.2a12760000000p-5	0x1.d816880000000p-1	0x1.87c2dc0000000p-1	0x1.bfde340000000p-2	0x1.c2ddc80000000p+10
481	0x1.613c300000000p-5	0x1.1f479a0000000p+0	0x1.e631de0000000p-1	0x1.143a1c0000000p-1	0x1.c2ddc80000000p+10
482	0x1.09dd080000000p-5	0x1.ae3ac80000000p-1	0x1.6495920000000p-1	0x1.8a8d240000000p-2	0x1.c2ddc80000000p+10
483	0x1.99209c0000000p-6	0x1.cbaaa60000000p-1	0x1.7701340000000p-1	0x1.d142b60000000p-2	0x1.c2ddc80000000p+10
484	0x1.0bdfa60000000p-4	0x1.1517640000000p+1	0x1.d5f1b00000000p+0	0x1.15e3200000000p+0	0x1.c2ddc80000000p+10
485	0x1.db660a0000000p-6	0x1.6e13960000000p-1	0x1.367f120000000p-1	0x1.3368fa0000000p-2	0x1.c2ddc60000000p+10
486	0x1.31e1140000000p-5	0x1.5a6bfa0000000p+0	0x1.2967a40000000p+0	0x1.41f06c0000000p-1	0x1.c2ddc60000000p+10
487	0x1.7797f00000000p-6	0x1.c377460000000p-1	0x1.7dda880000000p-1	0x1.acd21e0000000p-2	0x1.c2ddc60000000p+10
488	0x1.cc005e0000000p-5	0x1.8c355c0000000p+0	0x1.40ff200000000p+0	0x1.4417240000000p-1	0x1.c2ddc60000000p+10
489	0x1.55e64e0000000p-6	0x1.cbe47a0000000p-1	0x1.953a980000000p-1	0x1.9685bc0000000p-2	0x1.c2ddc60000000p+10
490	0x1.6505560000000p-5	0x1.174ff20000000p+0	0x1.d396400000000p-1	0x1.095a180000000p-1	0x1.c2ddc60000000p+10
491	0x1.dabda60000000p-6	0x1.c9b0680000000p-1	0x1.8d7ad40000000p-1	0x1.7758820000000p-2	0x1.c2ddc60000000p+10
492	0x1.6ad55e0000000p-5	0x1.30a6820000000p+1	0x1.f6ad320000000p+0	0x1.4deabe0000000p+0	0x1.c2ddc60000000p+10
493	0x1.76737e0000000p-6	0x1.6193cc0000000p+0	0x1.35160a0000000p+0	0x1.3ae27a0000000p-1	0x1.c2ddc80000000p+10
494	0x1.cfe0da0000000p-6	0x1.5994ee0000000p-1	0x1.2cccbc0000000p-1	0x1.12e62e0000000p-2	0x1.c2ddc60000000p+10
495	0x1.c474b60000000p-6	0x1.8810300000000p-1	0x1.51dc3a0000000p-1	0x1.534faa0000000p-2	0x1.c2ddc60000000p+10
496	0x1.5cbcc60000000p-5	0x1.3bd6220000000p+1	0x1.11f0620000000p+1	0x1.33ae060000000p+0	0x1.c2ddc60000000p+10
497	0x1.b53c960000000p-7	0x1.18b9000000000p-1	0x1.d808c40000000p-2	0x1.0cd0e20000000p-2	0x1.c2ddc60000000p+10
498	0x1.4ab2340000000p-5	0x1.0640c40000000p+0	0x1.c1b8800000000p-1	0x1.bec40e0000000p-2	0x1.c2ddc80000000p+10
499	0x1.d3070e0000000p-6	0x1.3c4ec40000000p+0	0x1.165b260000000p+0	0x1.19dc600000000p-1	0x1.c2ddc80000000p+10
500	0x1.85fd8e0000000p-5	0x1.d1ac760000000p-1	0x1.8c472e0000000p-1	0x1.40f3000000000p-2	0x1.c2ddc80000000p+10
501	0x1.721fda0000000p-5	0x1.dbf3d40000000p+0	0x1.95f6de0000000p+0	0x1.a474160000000p-1	0x1.c2ddc80000000p+10
502	0x1.5067800000000p-5	0x1.ca162c0000000p+0	0x1.77908a0000000p+0	0x1.dfe4440000000p-1	0x1.c2ddc80000000p+10
503	0x1.8698ae0000000p-6	0x1.bfd4880000000p+0	0x1.5506340000000p+0	0x1.1a2aee0000000p+0	0x1.c2ddc80000000p+10
504	0x1.14603a0000000p-5	0x1.d209380000000p-1	0x1.8736f80000000p-1	0x1.943b9c0000000p-2	0x1.c2ddc80000000p+10
505	0x1.e5f3560000000p-5	0x1.073bc60000000p+1	0x1.d1f51e0000000p+0	0x1.b61bae0000000p-1	0x1.c2ddc80000000p+10
506	0x1.a57ab40000000p-5	0x1.cbf2d20000000p-1	0x1.9123560000000p-1	0x1.76d2e60000000p-2	0x1.c2ddc80000000p+10
507	0x1.3d2f7e0000000p-5	0x1.0325540000000p+1	0x1.b357ec0000000p+0	0x1.11632a0000000p+0	0x1.c2ddc80000000p+10
508	0x1.817b8e0000000p-6	0x1.31ebe00000000p+0	0x1.0784e00000000p+0	0x1.18f85c0000000p-1	0x1.c2ddc80000000p+10
509	0x1.2860360000000p-5	0x1.322bbc0000000p+0	0x1.09149c0000000p+0	0x1.17e5de0000000p-1	0x1.c2ddc80000000p+10
510	0x1.8e6f640000000p-5	0x1.4e590c0000000p+0	0x1.2d79dc0000000p+0	0x1.0b8fdc0000000p-1	0x1.c2ddc80000000p+10
511	0x1.9ef1660000000p-5	0x1.42a54c0000000p+0	0x1.140a9c0000000p+0	0x1.3549800000000p-1	0x1.c2ddc80000000p+10
512	0x1.d55b440000000p-4	0x1.004ca40000000p+5	0x1.7cf2d00000000p+4	0x1.5669360000000p+4	0x1.c2ddc80000000p+10
513	0x1.30a67e0000000p-5	0x1.84298e0000000p+0	0x1.47a51e0000000p+0	0x1.8fcf3c0000000p-1	0x1.c2ddc80000000p+10
514	0x1.9bf4ca0000000p-5	0x1.408aea0000000p+0	0x1.14170c0000000p+0	0x1.0ad4de0000000p-1	0x1.c2ddc80000000p+10
515	0x1.1c33c20000000p-5	0x1.10f8460000000p+0	0x1.d90a100000000p-1	0x1.a63a880000000p-2	0x1.c2ddc80000000p+10
516	0x1.4b0c160000000p-5	0x1.4eaaa60000000p+0	0x1.23aaec0000000p+0	0x1.2399dc0000000p-1	0x1.c2ddc80000000p+10
517	0x1.0e56760000000p-5	0x1.bc0c300000000p+0	0x1.7da8ce0000000p+0	0x1.b2b9b40000000p-1	0x1.c2ddc80000000p+10
518	0x1.55cb760000000p-5	0x1.499c2e0000000p+0	0x1.1d9d540000000p+0	0x1.1e4f1a0000000p-1	0x1.c2ddc80000000p+10
519	0x1.bc32d40000000p-6	0x1.2c2dd60000000p+0	0x1.0166a40000000p+0	0x1.1c8c940000000p-1	0x1.c2ddc80000000p+10
520	0x1.e80c6a0000000p-6	0x1.a5aa140000000p+0	0x1.6eda040000000p+0	0x1.88a1ae0000000p-1	0x1.c2ddc80000000p+10
521	0x1.7b446a0000000p-6	0x1.3ea4240000000p-1	0x1.13e7ba0000000p-1	0x1.1c4a0a0000000p-2	0x1.c2ddc80000000p+10
522	0x1.1cb9d00000000p-4	0x1.3f63da0000000p+0	0x1.131b6a0000000p+0	0x1.0d73740000000p-1	0x1.c2ddc80000000p+10
523	0x1.153a7a0000000p-5	0x1.7821f00000000p+0	0x1.2dd1920000000p+0	0x1.b302080000000p-1	0x1.c2ddc80000000p+10
524	0x1.2e94660000000p-5	0x1.715e9e0000000p+0	0x1.3928780000000p+0	0x1.7af3220000000p-1	0x1.c2ddc80000000p+10
525	0x1.6e1e120000000p-6	0x1.69a9200000000p-1	0x1.3c139c0000000p-1	0x1.2693c80000000p-2	0x1.c2ddc80000000p+10
526	0x1.6a09400000000p-5	0x1.22a6420000000p+1	0x1.b14c0c0000000p+0	0x1.805cde0000000p+0	0x1.c2ddc80000000p+10
527	0x1.de23040000000p-6	0x1.30e80c0000000p+0	0x1.fdd6740000000p-1	0x1.3c3be00000000p-1	0x1.c2ddc80000000p+10
528	0x1.ecde060000000p-6	0x1.5eb7d40000000p+0	0x1.2add8e0000000p+0	0x1.64acce0000000p-1	0x1.c2ddc80000000p+10
529	0x1.317ffe0000000p-5	0x1.470ab00000000p+0	0x1.19ba820000000p+0	0x1.2ca4740000000p-1	0x1.c2ddc80000000p+10
530	0x1.ce77160000000p-5	0x1.436dee0000000p+0	0x1.18adf40000000p+0	0x1.edded80000000p-2	0x1.c2ddca0000000p+10
531	0x1.5c2e280000000p-5	0x1.b59cea0000000p+0	0x1.7652d40000000p+0	0x1.a5fc060000000p-1	0x1.c2ddca0000000p+10
532	0x1.02f8780000000p-5	0x1.0109c40000000p+0	0x1.b1c0320000000p-1	0x1.f3fa6e0000000p-2	0x1.c2ddca0000000p+10
533	0x1.3ccb600000000p-5	0x1.7a410e0000000p+0	0x1.4b968a0000000p+0	0x1.564bb80000000p-1	0x1.c2ddca0000000p+10
534	0x1.08ed560000000p-5	0x1.b25b460000000p+0	0x1.628a1c0000000p+0	0x1.ea37b20000000p-1	0x1.c2ddca0000000p+10
535	0x1.324f020000000p-5	0x1.89cb380000000p+0	0x1.43ba080000000p+0	0x1.a26e200000000p-1	0x1.c2ddca0000000p+10
536	0x1.56431c0000000p-5	0x1.2924940000000p+0	0x1.f412320000000p-1	0x1.083eee0000000p-1	0x1.c2ddca0000000p+10
537	0x1.f6c9b00000000p-6	0x1.594c200000000p+0	0x1.26b3840000000p+0	0x1.571d960000000p-1	0x1.c2ddca0000000p+10
538	0x1.e43f660000000p-6	0x1.53affe0000000p+0	0x1.26f67c0000000p+0	0x1.3ce1f00000000p-1	0x1.c2ddca0000000p+10
539	0x1.80940c0000000p-5	0x1.fd9a8e0000000p-1	0x1.b73a5c0000000p-1	0x1.aa33e40000000p-2	0x1.c2ddca0000000p+10
540	0x1.2fe6100000000p-5	0x1.d279100000000p-1	0x1.8b407a0000000p-1	0x1.943c500000000p-2	0x1.c2ddca0000000p+10
541	0x1.0fd48e0000000p-5	0x1.b4c4b40000000p-1	0x1.75be7a0000000p-1	0x1.859d1c0000000p-2	0x1.c2ddca0000000p+10
542	0x1.5ba6a80000000p-5	0x1.a589980000000p+0	0x1.74683c0000000p+0	0x1.6c017e0000000p-1	0x1.c2ddca0000000p+10
