step	loss.hex	grad_norm.hex	llm_grad_norm.hex	mem_enc_norm.hex	param_norm.hex
360	0x1.5b61340000000p-6	0x1.bdb4cc0000000p-1	0x1.861f2a0000000p-1	0x1.92b15a0000000p-2	0x1.c2c5f20000000p+10
361	0x1.b71c460000000p-5	0x1.a4389c0000000p+1	0x1.5d4c1a0000000p+1	0x1.ce0e9e0000000p+0	0x1.c2c5f20000000p+10
362	0x1.be433a0000000p-5	0x1.42c4f00000000p+1	0x1.1111480000000p+1	0x1.5022f80000000p+0	0x1.c2c5f20000000p+10
363	0x1.3c62940000000p-5	0x1.7939ac0000000p+1	0x1.3e678e0000000p+1	0x1.8e5cfe0000000p+0	0x1.c2c5f20000000p+10
364	0x1.724a340000000p-5	0x1.59ee5e0000000p+1	0x1.1ef0a40000000p+1	0x1.765c180000000p+0	0x1.c2c5f20000000p+10
365	0x1.1f56a40000000p-4	0x1.88936e0000000p+1	0x1.5297480000000p+1	0x1.6e729c0000000p+0	0x1.c2c5f20000000p+10
366	0x1.f8421a0000000p-6	0x1.04d2bc0000000p+0	0x1.b119f80000000p-1	0x1.0105980000000p-1	0x1.c2c5f20000000p+10
367	0x1.8266f80000000p-5	0x1.229dcc0000000p+1	0x1.d2cadc0000000p+0	0x1.581c7c0000000p+0	0x1.c2c5f20000000p+10
368	0x1.6372a80000000p-5	0x1.5ccf120000000p+0	0x1.2ec33c0000000p+0	0x1.29bf5a0000000p-1	0x1.c2c5f20000000p+10
369	0x1.b99d8e0000000p-5	0x1.1172dc0000000p+1	0x1.db64220000000p+0	0x1.fd2bce0000000p-1	0x1.c2c5f20000000p+10
370	0x1.db90200000000p-6	0x1.42bab80000000p+0	0x1.1510ee0000000p+0	0x1.3672900000000p-1	0x1.c2c5f20000000p+10
371	0x1.5947260000000p-5	0x1.65ef740000000p+0	0x1.3f74620000000p+0	0x1.285ef80000000p-1	0x1.c2c5f20000000p+10
372	0x1.51433c0000000p-5	0x1.a425c60000000p+0	0x1.6b29e80000000p+0	0x1.9035360000000p-1	0x1.c2c5f20000000p+10
373	0x1.8ed2640000000p-5	0x1.71e7240000000p+1	0x1.302cde0000000p+1	0x1.a100cc0000000p+0	0x1.c2c5f20000000p+10
374	0x1.1977160000000p-5	0x1.53e4220000000p+0	0x1.276a780000000p+0	0x1.328f540000000p-1	0x1.c2c5f20000000p+10
375	0x1.2356f60000000p-5	0x1.cce31c0000000p+1	0x1.6b6fe40000000p+1	0x1.18d53a0000000p+1	0x1.c2c5f20000000p+10
376	0x1.edf1600000000p-6	0x1.39f4600000000p+0	0x1.046a9c0000000p+0	0x1.4c63fe0000000p-1	0x1.c2c5f20000000p+10
377	0x1.65f3e40000000p-5	0x1.5505c00000000p+0	0x1.2993f20000000p+0	0x1.22d2860000000p-1	0x1.c2c5f20000000p+10
378	0x1.ab42d40000000p-6	0x1.c11e5c0000000p+0	0x1.8043d20000000p+0	0x1.cac83e0000000p-1	0x1.c2c5f20000000p+10
379	0x1.f083960000000p-5	0x1.df31ce0000000p+1	0x1.936d600000000p+1	0x1.fe326e0000000p+0	0x1.c2c5f20000000p+10
380	0x1.43299a0000000p-5	0x1.49af120000000p+1	0x1.1e899c0000000p+1	0x1.3bc5840000000p+0	0x1.c2c5f20000000p+10
381	0x1.446a580000000p-5	0x1.0a95460000000p+0	0x1.d385f00000000p-1	0x1.bcc1980000000p-2	0x1.c2c5f40000000p+10
382	0x1.19e7f80000000p-5	0x1.a32cc00000000p+0	0x1.54696e0000000p+0	0x1.da6a820000000p-1	0x1.c2c5f40000000p+10
383	0x1.e86c200000000p-6	0x1.6373d20000000p+0	0x1.1268080000000p+0	0x1.ba40520000000p-1	0x1.c2c5f40000000p+10
384	0x1.b98fce0000000p-5	0x1.73dc120000000p+2	0x1.0e66340000000p+2	0x1.fcb78e0000000p+1	0x1.c2c5f40000000p+10
385	0x1.f1d66e0000000p-6	0x1.6697700000000p-1	0x1.3931500000000p-1	0x1.02b90c0000000p-2	0x1.c2c5f40000000p+10
386	0x1.80eb0a0000000p-5	0x1.3749e60000000p+0	0x1.f4d7b60000000p-1	0x1.55b71e0000000p-1	0x1.c2c5f40000000p+10
387	0x1.91c4660000000p-5	0x1.477e4e0000000p+1	0x1.285e940000000p+1	0x1.0751080000000p+0	0x1.c2c5f40000000p+10
388	0x1.75a7d40000000p-6	0x1.4247620000000p+0	0x1.13c09e0000000p+0	0x1.3da74a0000000p-1	0x1.c2c5f40000000p+10
389	0x1.5626040000000p-6	0x1.bcc4e80000000p-1	0x1.7eb91c0000000p-1	0x1.a99d540000000p-2	0x1.c2c5f40000000p+10
390	0x1.7e3cd40000000p-6	0x1.3feeac0000000p-1	0x1.0f65e60000000p-1	0x1.24e8e60000000p-2	0x1.c2c5f40000000p+10
391	0x1.97e0ca0000000p-5	0x1.d7a7b40000000p+0	0x1.80f5240000000p+0	0x1.096fc60000000p+0	0x1.c2c5f40000000p+10
392	0x1.4d47740000000p-5	0x1.42f0840000000p+1	0x1.13d7220000000p+1	0x1.4765fa0000000p+0	0x1.c2c5f40000000p+10
393	0x1.b34a1e0000000p-6	0x1.08f43e0000000p+0	0x1.c89d320000000p-1	0x1.e66a1c0000000p-2	0x1.c2c5f40000000p+10
394	0x1.922b780000000p-5	0x1.a15b3c0000000p+1	0x1.4d79360000000p+1	0x1.eef6ee0000000p+0	0x1.c2c5f40000000p+10
395	0x1.c639a00000000p-6	0x1.eb49560000000p+0	0x1.b8628a0000000p+0	0x1.9d389c0000000p-1	0x1.c2c5f40000000p+10
396	0x1.f4e9e60000000p-6	0x1.265b180000000p+1	0x1.f3d8500000000p+0	0x1.2ee87e0000000p+0	0x1.c2c5f40000000p+10
397	0x1.536d700000000p-5	0x1.df86740000000p+0	0x1.8e48bc0000000p+0	0x1.fc89720000000p-1	0x1.c2c5f40000000p+10
398	0x1.0ad04e0000000p-5	0x1.f83cf60000000p+0	0x1.9e1dd80000000p+0	0x1.1949bc0000000p+0	0x1.c2c5f40000000p+10
399	0x1.0174900000000p-5	0x1.b5923e0000000p+0	0x1.75757c0000000p+0	0x1.bad1360000000p-1	0x1.c2c5f40000000p+10
400	0x1.1e10880000000p-5	0x1.13f2f40000000p+0	0x1.ba93ec0000000p-1	0x1.3819320000000p-1	0x1.c2c5f40000000p+10
401	0x1.7efd1c0000000p-5	0x1.08368a0000000p+3	0x1.cea5fc0000000p+2	0x1.fbe2020000000p+1	0x1.c2c5f40000000p+10
402	0x1.b4141a0000000p-5	0x1.8ed8b00000000p+1	0x1.572f400000000p+1	0x1.89a4e00000000p+0	0x1.c2c5f60000000p+10
403	0x1.cb5d4e0000000p-5	0x1.e946900000000p+0	0x1.a8b35a0000000p+0	0x1.cbdd640000000p-1	0x1.c2c5f60000000p+10
404	0x1.0099d60000000p-4	0x1.1b73640000000p+1	0x1.d645b80000000p+0	0x1.330abe0000000p+0	0x1.c2c5f40000000p+10
405	0x1.e8e0f00000000p-5	0x1.7d2c1c0000000p+1	0x1.412f620000000p+1	0x1.742df00000000p+0	0x1.c2c5f60000000p+10
406	0x1.80ff860000000p-5	0x1.65bb360000000p+0	0x1.3800e20000000p+0	0x1.43aa6c0000000p-1	0x1.c2c5f40000000p+10
407	0x1.56ce0e0000000p-5	0x1.4834600000000p+0	0x1.14d0540000000p+0	0x1.427cfe0000000p-1	0x1.c2c5f40000000p+10
408	0x1.f2d2da0000000p-6	0x1.25dd8e0000000p+0	0x1.f7c31a0000000p-1	0x1.1836fe0000000p-1	0x1.c2c5f60000000p+10
409	0x1.09846e0000000p-4	0x1.d50ca60000000p+0	0x1.9e6f060000000p+0	0x1.5c78400000000p-1	0x1.c2c5f40000000p+10
410	0x1.24b1ca0000000p-5	0x1.0bff740000000p+0	0x1.c8123e0000000p-1	0x1.e565380000000p-2	0x1.c2c5f60000000p+10
411	0x1.1e91060000000p-5	0x1.212d4a0000000p+0	0x1.e5703e0000000p-1	0x1.1ba8ec0000000p-1	0x1.c2c5f40000000p+10
412	0x1.b196d40000000p-5	0x1.453b800000000p+1	0x1.0fa6d00000000p+1	0x1.4a07100000000p+0	0x1.c2c5f60000000p+10
413	0x1.9535700000000p-6	0x1.cc42b80000000p-1	0x1.93b79a0000000p-1	0x1.922fb00000000p-2	0x1.c2c5f40000000p+10
414	0x1.5677540000000p-5	0x1.e7e1380000000p+0	0x1.9a7c560000000p+0	0x1.0117940000000p+0	0x1.c2c5f60000000p+10
415	0x1.8c9ca40000000p-6	0x1.f1b1e20000000p+0	0x1.a9a1740000000p+0	0x1.f87e6c0000000p-1	0x1.c2c5f60000000p+10
416	0x1.d859860000000p-5	0x1.2884120000000p+1	0x1.f478400000000p+0	0x1.0cf1b60000000p+0	0x1.c2c5f40000000p+10
417	0x1.0c1d440000000p-5	0x1.1bf7660000000p+1	0x1.dd01a40000000p+0	0x1.24f8a40000000p+0	0x1.c2c5f60000000p+10
418	0x1.6f58ca0000000p-5	0x1.48329c0000000p+0	0x1.1d1cd40000000p+0	0x1.28cc240000000p-1	0x1.c2c5f40000000p+10
419	0x1.23aa940000000p-5	0x1.7691000000000p+0	0x1.4503f20000000p+0	0x1.60c2860000000p-1	0x1.c2c5f60000000p+10
420	0x1.2a78fe0000000p-5	0x1.284b3a0000000p+0	0x1.03e0b80000000p+0	0x1.d51fda0000000p-2	0x1.c2c5f60000000p+10
421	0x1.2549e60000000p-5	0x1.477d280000000p+0	0x1.0991600000000p+0	0x1.6dcd240000000p-1	0x1.c2c5f60000000p+10
422	0x1.5d5e8e0000000p-5	0x1.8497f20000000p+0	0x1.4e62560000000p+0	0x1.563fe00000000p-1	0x1.c2c5f60000000p+10
423	0x1.4250360000000p-5	0x1.dbf0740000000p+0	0x1.860f540000000p+0	0x1.0adcaa0000000p+0	0x1.c2c5f80000000p+10
424	0x1.3b7a6e0000000p-5	0x1.45a11c0000000p+1	0x1.0295ec0000000p+1	0x1.87a5f60000000p+0	0x1.c2c5f80000000p+10
425	0x1.a1642e0000000p-5	0x1.34ac300000000p+2	0x1.0909760000000p+2	0x1.3836940000000p+1	0x1.c2c5f80000000p+10
426	0x1.5157900000000p-5	0x1.8753c80000000p+1	0x1.4b39940000000p+1	0x1.9436e00000000p+0	0x1.c2c5f80000000p+10
427	0x1.090b940000000p-5	0x1.4e13be0000000p+0	0x1.0bce360000000p+0	0x1.6f68e00000000p-1	0x1.c2c5f80000000p+10
428	0x1.df37ea0000000p-5	0x1.96a5e60000000p+0	0x1.642e920000000p+0	0x1.6b4b8c0000000p-1	0x1.c2c5f80000000p+10
429	0x1.cf60c60000000p-6	0x1.244da00000000p+1	0x1.f4597a0000000p+0	0x1.28a52c0000000p+0	0x1.c2c5f80000000p+10
430	0x1.a870860000000p-5	0x1.b17a620000000p+1	0x1.75505c0000000p+1	0x1.af31220000000p+0	0x1.c2c5f80000000p+10
431	0x1.17c1f60000000p-4	0x1.a3c6ee0000000p+0	0x1.6486aa0000000p+0	0x1.7364c00000000p-1	0x1.c2c5f80000000p+10
432	0x1.8828100000000p-5	0x1.7ba8020000000p+0	0x1.42400e0000000p+0	0x1.73013e0000000p-1	0x1.c2c5f60000000p+10
433	0x1.4cc4ce0000000p-6	0x1.c1f6460000000p-1	0x1.85eebc0000000p-1	0x1.a472580000000p-2	0x1.c2c5f80000000p+10
434	0x1.f9b2660000000p-6	0x1.d178540000000p+0	0x1.8e1dfa0000000p+0	0x1.d6e95c0000000p-1	0x1.c2c5f80000000p+10
435	0x1.738ce40000000p-5	0x1.badcd40000000p+1	0x1.74eda60000000p+1	0x1.da1a8a0000000p+0	0x1.c2c5f60000000p+10
436	0x1.90de460000000p-5	0x1.605dc20000000p+1	0x1.2ce1740000000p+1	0x1.6307320000000p+0	0x1.c2c5f80000000p+10
437	0x1.9430a60000000p-5	0x1.c4e57a0000000p+0	0x1.80ec660000000p+0	0x1.af82280000000p-1	0x1.c2c5f60000000p+10
438	0x1.bc23960000000p-5	0x1.4c36c00000000p+0	0x1.19a7ac0000000p+0	0x1.31b3060000000p-1	0x1.c2c5f80000000p+10
439	0x1.c36d640000000p-5	0x1.d368680000000p+0	0x1.8056120000000p+0	0x1.fe0b480000000p-1	0x1.c2c5f80000000p+10
440	0x1.741d5e0000000p-5	0x1.2ba8e60000000p+0	0x1.fff5d00000000p-1	0x1.2a39020000000p-1	0x1.c2c5f80000000p+10
441	0x1.24c01a0000000p-5	0x1.0e53ee0000000p+1	0x1.d5489c0000000p+0	0x1.048c440000000p+0	0x1.c2c5f80000000p+10
442	0x1.1df25a0000000p-5	0x1.52f6360000000p+0	0x1.19e1160000000p+0	0x1.5a45e00000000p-1	0x1.c2c5f80000000p+10
443	0x1.bc786e0000000p-4	0x1.37117e0000000p+2	0x1.10a37e0000000p+2	0x1.14acee0000000p+1	0x1.c2c5f80000000p+10
444	0x1.b32d660000000p-6	0x1.1351cc0000000p+1	0x1.d184620000000p+0	0x1.1cb1ea0000000p+0	0x1.c2c5f80000000p+10
445	0x1.e4f2be0000000p-6	0x1.11a3700000000p+1	0x1.d177b60000000p+0	0x1.1a08240000000p+0	0x1.c2c5f80000000p+10
446	0x1.0f572e0000000p-5	0x1.f17b620000000p+0	0x1.a591d80000000p+0	0x1.f86d880000000p-1	0x1.c2c5f80000000p+10
447	0x1.e5ad240000000p-6	0x1.eca9900000000p-1	0x1.aeacc00000000p-1	0x1.94faa40000000p-2	0x1.c2c5f80000000p+10
448	0x1.d487be0000000p-5	0x1.555db20000000p+1	0x1.147bee0000000p+1	0x1.86121e0000000p+0	0x1.c2c5f80000000p+10
449	0x1.a7d4ca0000000p-5	0x1.f2b1e20000000p+0	0x1.ab4ae60000000p+0	0x1.d22a120000000p-1	0x1.c2c5f80000000p+10
450	0x1.6f56d60000000p-5	0x1.564a000000000p+0	0x1.29d8a20000000p+0	0x1.33621a0000000p-1	0x1.c2c5f80000000p+10
451	0x1.0ba3e80000000p-5	0x1.160bb40000000p+0	0x1.ea7f420000000p-1	0x1.c7d2f00000000p-2	0x1.c2c5f80000000p+10
452	0x1.b9abc60000000p-6	0x1.3876c20000000p+0	0x1.0c164e0000000p+0	0x1.288e540000000p-1	0x1.c2c5f80000000p+10
453	0x1.83028a0000000p-5	0x1.0404080000000p+0	0x1.cae9980000000p-1	0x1.a378a80000000p-2	0x1.c2c5f80000000p+10
454	0x1.6b00b80000000p-5	0x1.4c61a20000000p+1	0x1.1c6f400000000p+1	0x1.4ff5340000000p+0	0x1.c2c5f80000000p+10
455	0x1.7639d80000000p-5	0x1.dbee760000000p+1	0x1.9055740000000p+1	0x1.f8e15c0000000p+0	0x1.c2c5f80000000p+10
456	0x1.5e82260000000p-5	0x1.194d620000000p+1	0x1.e21bc20000000p+0	0x1.197c860000000p+0	0x1.c2c5f60000000p+10
457	0x1.a1c0da0000000p-6	0x1.ce964a0000000p-1	0x1.86c49c0000000p-1	0x1.cb63340000000p-2	0x1.c2c5f60000000p+10
458	0x1.0540540000000p-4	0x1.36d1620000000p+0	0x1.0dd0440000000p+0	0x1.1412c20000000p-1	0x1.c2c5f60000000p+10
459	0x1.90edde0000000p-5	0x1.d0703e0000000p+0	0x1.889efe0000000p+0	0x1.d697d40000000p-1	0x1.c2c5f60000000p+10
460	0x1.2755940000000p-5	0x1.51911c0000000p+0	0x1.20a95c0000000p+0	0x1.4c9b420000000p-1	0x1.c2c5f60000000p+10
461	0x1.e00d400000000p-6	0x1.bad1160000000p+0	0x1.70881a0000000p+0	0x1.dc7a4e0000000p-1	0x1.c2c5f60000000p+10
462	0x1.06ce6c0000000p-5	0x1.d4031c0000000p-1	0x1.8f7a820000000p-1	0x1.aed5640000000p-2	0x1.c2c5f60000000p+10
463	0x1.0d86960000000p-5	0x1.14c1880000000p+0	0x1.dc0b160000000p-1	0x1.f2481a0000000p-2	0x1.c2c5f60000000p+10
464	0x1.98d11e0000000p-5	0x1.ca51800000000p+0	0x1.870f0e0000000p+0	0x1.c6b6ce0000000p-1	0x1.c2c5f80000000p+10
465	0x1.195eaa0000000p-5	0x1.f7f5740000000p+0	0x1.ba8f8e0000000p+0	0x1.c9e4e80000000p-1	0x1.c2c5f80000000p+10
466	0x1.d020600000000p-6	0x1.8fe2c00000000p+0	0x1.55753e0000000p+0	0x1.842a7e0000000p-1	0x1.c2c5f80000000p+10
467	0x1.ec6ac60000000p-6	0x1.336c6a0000000p+0	0x1.0e8ab40000000p+0	0x1.0334d20000000p-1	0x1.c2c5f80000000p+10
468	0x1.58997a0000000p-5	0x1.9df6000000000p+0	0x1.594b0c0000000p+0	0x1.ba50da0000000p-1	0x1.c2c5f80000000p+10
469	0x1.7098dc0000000p-5	0x1.ab52f40000000p+0	0x1.64998c0000000p+0	0x1.b46c9e0000000p-1	0x1.c2c5f80000000p+10
470	0x1.8d2ea00000000p-5	0x1.f783a60000000p+0	0x1.acb20e0000000p+0	0x1.f7d3360000000p-1	0x1.c2c5f80000000p+10
471	0x1.7a996a0000000p-5	0x1.32e9240000000p+0	0x1.0b16f00000000p+0	0x1.0869d40000000p-1	0x1.c2c5f80000000p+10
472	0x1.f35f800000000p-5	0x1.37a1da0000000p+1	0x1.041d780000000p+1	0x1.405fbc0000000p+0	0x1.c2c5f80000000p+10
473	0x1.9519f60000000p-6	0x1.0c177c0000000p+0	0x1.aaf9440000000p-1	0x1.2ecc680000000p-1	0x1.c2c5f80000000p+10
474	0x1.c1e9a40000000p-6	0x1.10cc680000000p+1	0x1.c8f4940000000p+0	0x1.166f6c0000000p+0	0x1.c2c5f80000000p+10
475	0x1.6c24d40000000p-6	0x1.479d560000000p+0	0x1.1cc86c0000000p+0	0x1.2e1e260000000p-1	0x1.c2c5f80000000p+10
476	0x1.16c6100000000p-5	0x1.5120680000000p+1	0x1.1b59260000000p+1	0x1.60110e0000000p+0	0x1.c2c5f80000000p+10
477	0x1.6b99780000000p-6	0x1.e482c60000000p+0	0x1.a124760000000p+0	0x1.d33f2e0000000p-1	0x1.c2c5f80000000p+10
478	0x1.cbc1f40000000p-5	0x1.15e87c0000000p+1	0x1.e351b40000000p+0	0x1.0190180000000p+0	0x1.c2c5f80000000p+10
479	0x1.4301ca0000000p-5	0x1.53dc7c0000000p+0	0x1.2893f60000000p+0	0x1.3316980000000p-1	0x1.c2c5f80000000p+10
480	0x1.2eb7a60000000p-5	0x1.0aa9100000000p+1	0x1.b27e0c0000000p+0	0x1.2dae620000000p+0	0x1.c2c5f80000000p+10
481	0x1.4a5e940000000p-5	0x1.aa67ee0000000p+0	0x1.68c32c0000000p+0	0x1.ada3f60000000p-1	0x1.c2c5fa0000000p+10
482	0x1.04d4b20000000p-5	0x1.361cc00000000p+0	0x1.08ba7a0000000p+0	0x1.1f02ec0000000p-1	0x1.c2c5f80000000p+10
483	0x1.0519ca0000000p-5	0x1.e6b7b20000000p+0	0x1.adac6a0000000p+0	0x1.b008500000000p-1	0x1.c2c5f80000000p+10
484	0x1.ec02da0000000p-5	0x1.e1b21e0000000p+1	0x1.9fa6640000000p+1	0x1.de40a60000000p+0	0x1.c2c5f80000000p+10
485	0x1.b091140000000p-6	0x1.9dda260000000p-1	0x1.5a40320000000p-1	0x1.8599840000000p-2	0x1.c2c5f80000000p+10
486	0x1.380e960000000p-5	0x1.511e500000000p+1	0x1.1f1e480000000p+1	0x1.58cf3e0000000p+0	0x1.c2c5f80000000p+10
487	0x1.9f00ea0000000p-6	0x1.707fd80000000p+0	0x1.4300300000000p+0	0x1.4c8bb60000000p-1	0x1.c2c5fa0000000p+10
488	0x1.c5b2600000000p-5	0x1.8bcc920000000p+0	0x1.5379320000000p+0	0x1.15edba0000000p-1	0x1.c2c5fa0000000p+10
489	0x1.4d8b9a0000000p-6	0x1.61038a0000000p+0	0x1.3a76ca0000000p+0	0x1.2ffc980000000p-1	0x1.c2c5fa0000000p+10
490	0x1.4801a60000000p-5	0x1.9f1a660000000p-1	0x1.6965f60000000p-1	0x1.4a58300000000p-2	0x1.c2c5fa0000000p+10
491	0x1.d313740000000p-6	0x1.6c071a0000000p+0	0x1.331a880000000p+0	0x1.6fe3660000000p-1	0x1.c2c5fa0000000p+10
492	0x1.0ec5980000000p-5	0x1.c2d77a0000000p+0	0x1.7a71e60000000p+0	0x1.d403420000000p-1	0x1.c2c5fa0000000p+10
493	0x1.75994a0000000p-6	0x1.1bef6e0000000p+0	0x1.fa14ce0000000p-1	0x1.c31e720000000p-2	0x1.c2c5fa0000000p+10
494	0x1.9ae1600000000p-6	0x1.7683400000000p-1	0x1.3ab3aa0000000p-1	0x1.7247660000000p-2	0x1.c2c5fa0000000p+10
495	0x1.6469300000000p-6	0x1.77daee0000000p-1	0x1.34a5be0000000p-1	0x1.87afd40000000p-2	0x1.c2c5f80000000p+10
496	0x1.7fb1b80000000p-5	0x1.3e012e0000000p+1	0x1.1579bc0000000p+1	0x1.2dc9cc0000000p+0	0x1.c2c5f80000000p+10
497	0x1.83bd1e0000000p-7	0x1.00b33e0000000p+0	0x1.bfe38a0000000p-1	0x1.dfed5a0000000p-2	0x1.c2c5f80000000p+10
498	0x1.404e380000000p-5	0x1.5ad6360000000p+0	0x1.29aed80000000p+0	0x1.4419620000000p-1	0x1.c2c5f80000000p+10
499	0x1.7759300000000p-6	0x1.6fbb5a0000000p+0	0x1.359f1e0000000p+0	0x1.8092820000000p-1	0x1.c2c5f80000000p+10
500	0x1.7903b40000000p-5	0x1.472ac40000000p+0	0x1.1c5ca60000000p+0	0x1.0806ec0000000p-1	0x1.c2c5f60000000p+10
501	0x1.54244e0000000p-5	0x1.8d44700000000p+0	0x1.4b10ee0000000p+0	0x1.5d9fd40000000p-1	0x1.c2c5f60000000p+10
502	0x1.3cdfe00000000p-5	0x1.27fdb00000000p+1	0x1.ff80ac0000000p+0	0x1.192fea0000000p+0	0x1.c2c5f60000000p+10
503	0x1.3a83f00000000p-6	0x1.c0a49a0000000p-1	0x1.85b4a20000000p-1	0x1.969f3e0000000p-2	0x1.c2c5f60000000p+10
504	0x1.00a28e0000000p-5	0x1.5879920000000p+0	0x1.1f89360000000p+0	0x1.54c4f40000000p-1	0x1.c2c5f60000000p+10
505	0x1.04f5f60000000p-4	0x1.20ed360000000p+2	0x1.0006a80000000p+2	0x1.0372740000000p+1	0x1.c2c5fa0000000p+10
506	0x1.9b85800000000p-5	0x1.0cf4d80000000p+1	0x1.c4c1340000000p+0	0x1.1861740000000p+0	0x1.c2c5f80000000p+10
507	0x1.2d87600000000p-5	0x1.2aaaa00000000p+1	0x1.0262060000000p+1	0x1.238d4c0000000p+0	0x1.c2c5f80000000p+10
508	0x1.4fee860000000p-6	0x1.255a5e0000000p+0	0x1.ef033a0000000p-1	0x1.242b320000000p-1	0x1.c2c5f80000000p+10
509	0x1.e930540000000p-6	0x1.4695620000000p+1	0x1.e52f7a0000000p+0	0x1.b1d3040000000p+0	0x1.c2c5f80000000p+10
510	0x1.a9408e0000000p-5	0x1.5aac940000000p+0	0x1.27fc7e0000000p+0	0x1.4edd760000000p-1	0x1.c2c5fa0000000p+10
511	0x1.9106940000000p-5	0x1.bbeff00000000p+0	0x1.8130740000000p+0	0x1.aa7d3c0000000p-1	0x1.c2c5fa0000000p+10
512	0x1.1db86a0000000p-5	0x1.15da680000000p+0	0x1.c6de400000000p-1	0x1.26b7320000000p-1	0x1.c2c5fa0000000p+10
513	0x1.1e7ad40000000p-5	0x1.1a2be20000000p+0	0x1.dbd07e0000000p-1	0x1.1864ac0000000p-1	0x1.c2c5fa0000000p+10
514	0x1.9f9a5e0000000p-5	0x1.654ac00000000p+0	0x1.3453fa0000000p+0	0x1.1f66120000000p-1	0x1.c2c5fa0000000p+10
515	0x1.0b12980000000p-5	0x1.2ec29e0000000p+0	0x1.0c1d100000000p+0	0x1.e109dc0000000p-2	0x1.c2c5fa0000000p+10
516	0x1.3870ca0000000p-5	0x1.50d2700000000p+0	0x1.2a2cb20000000p+0	0x1.19d8760000000p-1	0x1.c2c5fa0000000p+10
517	0x1.d0fd200000000p-6	0x1.cd420e0000000p-1	0x1.91aa020000000p-1	0x1.a413de0000000p-2	0x1.c2c5fa0000000p+10
518	0x1.1760120000000p-5	0x1.147b120000000p+0	0x1.d43cf40000000p-1	0x1.0078a20000000p-1	0x1.c2c5fa0000000p+10
519	0x1.72598a0000000p-6	0x1.feda3a0000000p-1	0x1.a8cec40000000p-1	0x1.0fa5a60000000p-1	0x1.c2c5fa0000000p+10
520	0x1.61452a0000000p-6	0x1.b6da4e0000000p-1	0x1.6941a80000000p-1	0x1.cc55a00000000p-2	0x1.c2c5fa0000000p+10
521	0x1.7d767e0000000p-6	0x1.9e40fa0000000p-1	0x1.58ae900000000p-1	0x1.a0eff00000000p-2	0x1.c2c5fc0000000p+10
522	0x1.21d9ba0000000p-4	0x1.2ef55a0000000p+0	0x1.fdd7960000000p-1	0x1.17e3b40000000p-1	0x1.c2c5fc0000000p+10
523	0x1.1e189a0000000p-5	0x1.1682d80000000p+1	0x1.c90c800000000p+0	0x1.39e9b80000000p+0	0x1.c2c5fc0000000p+10
524	0x1.0d7a880000000p-5	0x1.e351200000000p-1	0x1.a72b360000000p-1	0x1.b5553e0000000p-2	0x1.c2c5fc0000000p+10
525	0x1.4daa9e0000000p-6	0x1.f9a28c0000000p-1	0x1.b48b420000000p-1	0x1.e171780000000p-2	0x1.c2c5fc0000000p+10
526	0x1.7a0d780000000p-5	0x1.500f320000000p+1	0x1.20453a0000000p+1	0x1.5597820000000p+0	0x1.c2c5fc0000000p+10
527	0x1.fd93b40000000p-6	0x1.47f2780000000p+1	0x1.f316480000000p+0	0x1.a6af800000000p+0	0x1.c2c5fc0000000p+10
528	0x1.c7c2f40000000p-6	0x1.bd2e740000000p+2	0x1.50453c0000000p+2	0x1.238c520000000p+2	0x1.c2c5fc0000000p+10
529	0x1.4b04140000000p-5	0x1.4fb2900000000p+1	0x1.0da0be0000000p+1	0x1.82bdae0000000p+0	0x1.c2c5fc0000000p+10
530	0x1.0c7ff60000000p-4	0x1.36c8d40000000p+1	0x1.06016c0000000p+1	0x1.40eb2c0000000p+0	0x1.c2c5fc0000000p+10
531	0x1.64b9060000000p-5	0x1.40345c0000000p+1	0x1.0a37920000000p+1	0x1.5ac2be0000000p+0	0x1.c2c5fc0000000p+10
532	0x1.dc38660000000p-6	0x1.70b1d00000000p+0	0x1.36e12a0000000p+0	0x1.78fbdc0000000p-1	0x1.c2c5fc0000000p+10
533	0x1.343d980000000p-5	0x1.f0f5b80000000p+0	0x1.8e46120000000p+0	0x1.21335e0000000p+0	0x1.c2c5fc0000000p+10
534	0x1.bbfeda0000000p-6	0x1.8ad5fe0000000p+0	0x1.5d802c0000000p+0	0x1.6255780000000p-1	0x1.c2c5fc0000000p+10
535	0x1.5017ac0000000p-5	0x1.2103260000000p+1	0x1.eb3b920000000p+0	0x1.2543700000000p+0	0x1.c2c5fc0000000p+10
536	0x1.56ced40000000p-5	0x1.6361100000000p+1	0x1.1dbec80000000p+1	0x1.9d23f20000000p+0	0x1.c2c5fc0000000p+10
537	0x1.d6aec40000000p-6	0x1.b773ac0000000p+0	0x1.700cee0000000p+0	0x1.d6f1360000000p-1	0x1.c2c5fc0000000p+10
538	0x1.ea1eda0000000p-6	0x1.4a4b440000000p+1	0x1.05d3360000000p+1	0x1.8fc6060000000p+0	0x1.c2c5fe0000000p+10
539	0x1.71c46e0000000p-5	0x1.da7ef80000000p-1	0x1.9ae4640000000p-1	0x1.8aeab80000000p-2	0x1.c2c5fe0000000p+10
540	0x1.2c54de0000000p-5	0x1.974b660000000p+0	0x1.4c08980000000p+0	0x1.c500220000000p-1	0x1.c2c5fe0000000p+10
541	0x1.06265e0000000p-5	0x1.2c75600000000p+0	0x1.eece540000000p-1	0x1.44f9c00000000p-1	0x1.c2c5fe0000000p+10
