step	loss.hex	grad_norm.hex	llm_grad_norm.hex	mem_enc_norm.hex	param_norm.hex
354	0x1.2c3d2c0000000p-5	0x1.0e75f00000000p+0	0x1.c68fc80000000p-1	0x1.058d0c0000000p-1	0x1.c2ddbc0000000p+10
355	0x1.c334840000000p-5	0x1.336dee0000000p+0	0x1.02367c0000000p+0	0x1.248ea80000000p-1	0x1.c2ddbc0000000p+10
356	0x1.308d2a0000000p-5	0x1.10ec420000000p+0	0x1.c943ba0000000p-1	0x1.15fdd20000000p-1	0x1.c2ddbc0000000p+10
357	0x1.0045c20000000p-5	0x1.533dce0000000p+0	0x1.17081e0000000p+0	0x1.6f333c0000000p-1	0x1.c2ddbc0000000p+10
358	0x1.ded6200000000p-5	0x1.e2c2860000000p+1	0x1.91625e0000000p+1	0x1.05cc220000000p+1	0x1.c2ddbc0000000p+10
359	0x1.0c82ba0000000p-5	0x1.3a9d3a0000000p+0	0x1.0286220000000p+0	0x1.57caee0000000p-1	0x1.c2ddbc0000000p+10
360	0x1.28323a0000000p-4	0x1.15d0720000000p+4	0x1.9ad3ea0000000p+3	0x1.73d2280000000p+3	0x1.c2ddbc0000000p+10
361	0x1.bdf7840000000p-5	0x1.62c3dc0000000p+0	0x1.21c3f20000000p+0	0x1.833b3c0000000p-1	0x1.c2ddbc0000000p+10
362	0x1.e440fa0000000p-5	0x1.85fed40000000p+0	0x1.2f4c460000000p+0	0x1.d254ba0000000p-1	0x1.c2ddbc0000000p+10
363	0x1.6830300000000p-5	0x1.a8bc760000000p+0	0x1.718bd40000000p+0	0x1.84b1ca0000000p-1	0x1.c2ddbc0000000p+10
364	0x1.8057a80000000p-5	0x1.04ccb40000000p+2	0x1.99a1c40000000p+1	0x1.3d87c40000000p+1	0x1.c2ddbc0000000p+10
365	0x1.0fa32a0000000p-4	0x1.efb44e0000000p+0	0x1.b817320000000p+0	0x1.92fc660000000p-1	0x1.c2ddbc0000000p+10
366	0x1.0727360000000p-5	0x1.e8a77a0000000p-1	0x1.8ea9000000000p-1	0x1.ed97320000000p-2	0x1.c2ddbc0000000p+10
367	0x1.7fd9ee0000000p-5	0x1.7511ae0000000p+0	0x1.38828c0000000p+0	0x1.89006a0000000p-1	0x1.c2ddbc0000000p+10
368	0x1.878d1e0000000p-5	0x1.0ee74c0000000p+0	0x1.d045f40000000p-1	0x1.a8454e0000000p-2	0x1.c2ddbc0000000p+10
369	0x1.e853600000000p-5	0x1.5ec28a0000000p+0	0x1.28734a0000000p+0	0x1.4b68aa0000000p-1	0x1.c2ddbc0000000p+10
370	0x1.0845460000000p-5	0x1.3819160000000p+0	0x1.fc4d140000000p-1	0x1.528d500000000p-1	0x1.c2ddbc0000000p+10
371	0x1.aeb8960000000p-5	0x1.3071ea0000000p+1	0x1.00f2d80000000p+1	0x1.305d000000000p+0	0x1.c2ddbc0000000p+10
372	0x1.1b8d180000000p-5	0x1.0372cc0000000p+0	0x1.bd451e0000000p-1	0x1.d173fc0000000p-2	0x1.c2ddbc0000000p+10
373	0x1.59f4fa0000000p-5	0x1.f16a200000000p-1	0x1.a244da0000000p-1	0x1.ec64460000000p-2	0x1.c2ddbc0000000p+10
374	0x1.8751d40000000p-5	0x1.d057d80000000p+0	0x1.8bed300000000p+0	0x1.c886b80000000p-1	0x1.c2ddbc0000000p+10
375	0x1.3d6a240000000p-5	0x1.fa99680000000p+0	0x1.7649be0000000p+0	0x1.4cfd4e0000000p+0	0x1.c2ddbc0000000p+10
376	0x1.1dd6e00000000p-5	0x1.ded3d20000000p-1	0x1.89a10a0000000p-1	0x1.e47c280000000p-2	0x1.c2ddbc0000000p+10
377	0x1.eba3240000000p-5	0x1.1450c00000000p+1	0x1.dc55780000000p+0	0x1.074f360000000p+0	0x1.c2ddbc0000000p+10
378	0x1.e494c60000000p-6	0x1.7f5cc40000000p-1	0x1.4a68000000000p-1	0x1.62b3a60000000p-2	0x1.c2ddbe0000000p+10
379	0x1.f9be440000000p-5	0x1.983b280000000p+1	0x1.37fa1a0000000p+1	0x1.0403520000000p+1	0x1.c2ddbc0000000p+10
380	0x1.76df6a0000000p-5	0x1.2155ee0000000p+1	0x1.f309260000000p+0	0x1.163e620000000p+0	0x1.c2ddbc0000000p+10
381	0x1.636ad20000000p-5	0x1.1dd79c0000000p+0	0x1.d82d300000000p-1	0x1.18824a0000000p-1	0x1.c2ddbc0000000p+10
382	0x1.535df60000000p-5	0x1.52a7be0000000p+0	0x1.fa2a8a0000000p-1	0x1.b2cec80000000p-1	0x1.c2ddbc0000000p+10
383	0x1.2394e00000000p-5	0x1.22a3580000000p+0	0x1.f3f9300000000p-1	0x1.096f120000000p-1	0x1.c2ddbe0000000p+10
384	0x1.9029f40000000p-5	0x1.bdc9800000000p+0	0x1.7740740000000p+0	0x1.d129b60000000p-1	0x1.c2ddbe0000000p+10
385	0x1.8a75460000000p-5	0x1.f809580000000p+2	0x1.9364e40000000p+2	0x1.2b79ec0000000p+2	0x1.c2ddbe0000000p+10
386	0x1.978b360000000p-5	0x1.e7c4600000000p-1	0x1.9beb140000000p-1	0x1.c769580000000p-2	0x1.c2ddbe0000000p+10
387	0x1.6559160000000p-5	0x1.a21aa60000000p+0	0x1.6607600000000p+0	0x1.a3f9400000000p-1	0x1.c2ddbe0000000p+10
388	0x1.f35ae40000000p-6	0x1.5f5e4e0000000p+0	0x1.1e7ba40000000p+0	0x1.8301440000000p-1	0x1.c2ddbe0000000p+10
389	0x1.05d6100000000p-5	0x1.cd51d60000000p+0	0x1.79186e0000000p+0	0x1.0006b60000000p+0	0x1.c2ddc00000000p+10
390	0x1.c342260000000p-6	0x1.69acf40000000p-1	0x1.3158be0000000p-1	0x1.4c76300000000p-2	0x1.c2ddc00000000p+10
391	0x1.c30aea0000000p-5	0x1.b4d2040000000p+0	0x1.5512d40000000p+0	0x1.0881fa0000000p+0	0x1.c2ddc00000000p+10
392	0x1.5c89ea0000000p-5	0x1.cd811c0000000p-1	0x1.80b21c0000000p-1	0x1.bbd10c0000000p-2	0x1.c2ddc00000000p+10
393	0x1.e863a40000000p-6	0x1.6edbee0000000p+0	0x1.360f2a0000000p+0	0x1.769c7e0000000p-1	0x1.c2ddc00000000p+10
394	0x1.9c40760000000p-5	0x1.28cb8a0000000p+0	0x1.e4caf40000000p-1	0x1.2493100000000p-1	0x1.c2ddc00000000p+10
395	0x1.d1ee5e0000000p-6	0x1.61bb400000000p+0	0x1.2ca97c0000000p+0	0x1.638fdc0000000p-1	0x1.c2ddbe0000000p+10
396	0x1.0e35de0000000p-5	0x1.72c3c20000000p+0	0x1.3842ca0000000p+0	0x1.7b6c320000000p-1	0x1.c2ddbe0000000p+10
397	0x1.3876720000000p-5	0x1.201fe80000000p+0	0x1.e62c120000000p-1	0x1.1313960000000p-1	0x1.c2ddbe0000000p+10
398	0x1.3c9dae0000000p-5	0x1.b85f980000000p+0	0x1.7792f60000000p+0	0x1.b557c80000000p-1	0x1.c2ddbe0000000p+10
399	0x1.1d89260000000p-5	0x1.0c1cfe0000000p+1	0x1.c3a52a0000000p+0	0x1.1b232c0000000p+0	0x1.c2ddbe0000000p+10
400	0x1.609a320000000p-5	0x1.2a875c0000000p+0	0x1.eb680a0000000p-1	0x1.34fa7a0000000p-1	0x1.c2ddbe0000000p+10
401	0x1.2d1d540000000p-5	0x1.24d8d20000000p+1	0x1.fd697c0000000p+0	0x1.170dde0000000p+0	0x1.c2ddbe0000000p+10
402	0x1.2f11240000000p-5	0x1.a589100000000p+0	0x1.6e1cca0000000p+0	0x1.88b1ba0000000p-1	0x1.c2ddbe0000000p+10
403	0x1.f0284a0000000p-5	0x1.62e3440000000p+0	0x1.35cb5e0000000p+0	0x1.3346180000000p-1	0x1.c2ddbe0000000p+10
404	0x1.00103a0000000p-4	0x1.9487940000000p+0	0x1.5d95860000000p+0	0x1.79cc7a0000000p-1	0x1.c2ddbe0000000p+10
405	0x1.04a16e0000000p-4	0x1.06d72c0000000p+1	0x1.af3c5e0000000p+0	0x1.e1e3940000000p-1	0x1.c2ddc00000000p+10
406	0x1.707a140000000p-5	0x1.b35ada0000000p+0	0x1.7adec60000000p+0	0x1.a062f20000000p-1	0x1.c2ddc00000000p+10
407	0x1.6445f60000000p-5	0x1.0f29240000000p+1	0x1.cb3a600000000p+0	0x1.18e5da0000000p+0	0x1.c2ddc00000000p+10
408	0x1.11333a0000000p-5	0x1.a0600a0000000p+0	0x1.63f3d00000000p+0	0x1.9990380000000p-1	0x1.c2ddc00000000p+10
409	0x1.206e160000000p-4	0x1.fbc02c0000000p+0	0x1.abfa6a0000000p+0	0x1.e0b0140000000p-1	0x1.c2ddc00000000p+10
410	0x1.1a52800000000p-5	0x1.8bf7740000000p-1	0x1.3fd7940000000p-1	0x1.21ba960000000p-2	0x1.c2ddc00000000p+10
411	0x1.1d99a00000000p-5	0x1.31032a0000000p+0	0x1.f1abc20000000p-1	0x1.447ec00000000p-1	0x1.c2ddc00000000p+10
412	0x1.be11fa0000000p-5	0x1.1f31400000000p+1	0x1.dcde860000000p+0	0x1.e19d060000000p-1	0x1.c2ddc00000000p+10
413	0x1.0a44280000000p-5	0x1.27cd520000000p+0	0x1.e9ad440000000p-1	0x1.3c61500000000p-1	0x1.c2ddc00000000p+10
414	0x1.93416e0000000p-5	0x1.c707ae0000000p+0	0x1.6e04ca0000000p+0	0x1.02bdd20000000p+0	0x1.c2ddc00000000p+10
415	0x1.17a5c20000000p-5	0x1.e2b8760000000p+0	0x1.9028900000000p+0	0x1.0571420000000p+0	0x1.c2ddc00000000p+10
416	0x1.de00ee0000000p-5	0x1.380b3a0000000p+1	0x1.0f94280000000p+1	0x1.1760c80000000p+0	0x1.c2ddc00000000p+10
417	0x1.4dd72a0000000p-5	0x1.9cd81c0000000p+1	0x1.3f589c0000000p+1	0x1.fb29f40000000p+0	0x1.c2ddc00000000p+10
418	0x1.5ed6260000000p-5	0x1.19c06a0000000p+0	0x1.bf20060000000p-1	0x1.3adda80000000p-1	0x1.c2ddc00000000p+10
419	0x1.0632580000000p-5	0x1.1a76ac0000000p+0	0x1.dfbd940000000p-1	0x1.12aaae0000000p-1	0x1.c2ddc00000000p+10
420	0x1.4308b60000000p-5	0x1.2d751c0000000p+0	0x1.09ce6c0000000p+0	0x1.cd3aee0000000p-2	0x1.c2ddc00000000p+10
421	0x1.2d04be0000000p-5	0x1.58bdce0000000p+0	0x1.2154cc0000000p+0	0x1.5e38ea0000000p-1	0x1.c2ddc00000000p+10
422	0x1.6df81e0000000p-5	0x1.3b31600000000p+0	0x1.125c7c0000000p+0	0x1.a2d32c0000000p-2	0x1.c2ddc00000000p+10
423	0x1.2b8e340000000p-5	0x1.45f9fe0000000p+0	0x1.179fd00000000p+0	0x1.3db2d00000000p-1	0x1.c2ddc20000000p+10
424	0x1.31298a0000000p-5	0x1.feda940000000p-1	0x1.903ce00000000p-1	0x1.2c51800000000p-1	0x1.c2ddc20000000p+10
425	0x1.92e6700000000p-5	0x1.2d6ac80000000p+0	0x1.fd74480000000p-1	0x1.09617a0000000p-1	0x1.c2ddc20000000p+10
426	0x1.49dfc80000000p-5	0x1.55b4b80000000p+0	0x1.1b30f40000000p+0	0x1.5de17a0000000p-1	0x1.c2ddc20000000p+10
427	0x1.44eb460000000p-5	0x1.09330a0000000p+1	0x1.a5dab00000000p+0	0x1.384d700000000p+0	0x1.c2ddc20000000p+10
428	0x1.c824440000000p-5	0x1.f303560000000p-1	0x1.bcee0c0000000p-1	0x1.718f1c0000000p-2	0x1.c2ddc20000000p+10
429	0x1.521c1c0000000p-5	0x1.a08a500000000p+1	0x1.3428ea0000000p+1	0x1.0f482c0000000p+1	0x1.c2ddc20000000p+10
430	0x1.91b3200000000p-5	0x1.7b2d760000000p+0	0x1.32090c0000000p+0	0x1.9832160000000p-1	0x1.c2ddc20000000p+10
431	0x1.0507360000000p-4	0x1.17fb680000000p+1	0x1.d5cf560000000p+0	0x1.f68d9c0000000p-1	0x1.c2ddc00000000p+10
432	0x1.cda1540000000p-5	0x1.392da80000000p+1	0x1.055cd00000000p+1	0x1.485e820000000p+0	0x1.c2ddc20000000p+10
433	0x1.0f406e0000000p-5	0x1.6d76fa0000000p+4	0x1.26e5aa0000000p+4	0x1.af7e980000000p+3	0x1.c2ddc00000000p+10
434	0x1.2a63c20000000p-5	0x1.3ee8d20000000p+0	0x1.e24b500000000p-1	0x1.90b60c0000000p-1	0x1.c2ddc20000000p+10
435	0x1.80f7a00000000p-5	0x1.0e33a00000000p+0	0x1.c660100000000p-1	0x1.0cc2fa0000000p-1	0x1.c2ddc40000000p+10
436	0x1.964df00000000p-5	0x1.052f600000000p+1	0x1.a824ec0000000p+0	0x1.25a2840000000p+0	0x1.c2ddc20000000p+10
437	0x1.a544f60000000p-5	0x1.3ac1ae0000000p+1	0x1.06d3d00000000p+1	0x1.4ae6080000000p+0	0x1.c2ddc20000000p+10
438	0x1.d2bb160000000p-5	0x1.3ca8800000000p+0	0x1.f8aaca0000000p-1	0x1.56687e0000000p-1	0x1.c2ddc20000000p+10
439	0x1.cfa9540000000p-5	0x1.bc68080000000p+0	0x1.6c45260000000p+0	0x1.d9bdee0000000p-1	0x1.c2ddc20000000p+10
440	0x1.734bd40000000p-5	0x1.5f4fc00000000p+0	0x1.299c7c0000000p+0	0x1.64eff20000000p-1	0x1.c2ddc40000000p+10
441	0x1.4c323a0000000p-5	0x1.3746520000000p+0	0x1.1130580000000p+0	0x1.0637d00000000p-1	0x1.c2ddc20000000p+10
442	0x1.57f6b00000000p-5	0x1.4dc40c0000000p+0	0x1.1a49640000000p+0	0x1.2a6ca00000000p-1	0x1.c2ddc20000000p+10
443	0x1.d705040000000p-4	0x1.bc67d60000000p+1	0x1.8060de0000000p+1	0x1.99bee40000000p+0	0x1.c2ddc20000000p+10
444	0x1.c40bde0000000p-6	0x1.1655900000000p+0	0x1.db75c20000000p-1	0x1.03bfee0000000p-1	0x1.c2ddc20000000p+10
445	0x1.06c8100000000p-5	0x1.a14c0e0000000p-1	0x1.5646620000000p-1	0x1.a2d5bc0000000p-2	0x1.c2ddc20000000p+10
446	0x1.0a67c80000000p-5	0x1.3073ba0000000p+0	0x1.0331920000000p+0	0x1.1ee7b60000000p-1	0x1.c2ddc20000000p+10
447	0x1.e0ad200000000p-6	0x1.fb5eaa0000000p-1	0x1.a28c6e0000000p-1	0x1.feaaa20000000p-2	0x1.c2ddc20000000p+10
448	0x1.e0ce5a0000000p-5	0x1.ca75440000000p+0	0x1.8bde640000000p+0	0x1.a747fa0000000p-1	0x1.c2ddc40000000p+10
449	0x1.d2fd5e0000000p-5	0x1.ec38b40000000p+0	0x1.831cf80000000p+0	0x1.14be2c0000000p+0	0x1.c2ddc40000000p+10
450	0x1.98c2fe0000000p-5	0x1.699a660000000p+0	0x1.24dc040000000p+0	0x1.90dc440000000p-1	0x1.c2ddc40000000p+10
451	0x1.1d78040000000p-5	0x1.3f23660000000p+0	0x1.1901560000000p+0	0x1.ff18e60000000p-2	0x1.c2ddc40000000p+10
452	0x1.7a15bc0000000p-5	0x1.7fcb2c0000000p+0	0x1.5477320000000p+0	0x1.38e5fc0000000p-1	0x1.c2ddc40000000p+10
453	0x1.a5ab340000000p-5	0x1.76c5920000000p+0	0x1.4801ac0000000p+0	0x1.4bc1ca0000000p-1	0x1.c2ddc40000000p+10
454	0x1.0fb8da0000000p-5	0x1.d7fd6c0000000p-1	0x1.8ea2e00000000p-1	0x1.af88580000000p-2	0x1.c2ddc40000000p+10
455	0x1.84a3f40000000p-5	0x1.31fa700000000p+0	0x1.0142e40000000p+0	0x1.0ccab20000000p-1	0x1.c2ddc40000000p+10
456	0x1.f90ed40000000p-6	0x1.3a2c700000000p+0	0x1.1633d20000000p+0	0x1.0cc32e0000000p-1	0x1.c2ddc40000000p+10
457	0x1.91fd340000000p-6	0x1.818c800000000p-1	0x1.4679420000000p-1	0x1.6de5200000000p-2	0x1.c2ddc20000000p+10
458	0x1.14506e0000000p-4	0x1.2750380000000p+1	0x1.ef1f940000000p+0	0x1.35c5140000000p+0	0x1.c2ddc40000000p+10
459	0x1.5361200000000p-5	0x1.179cb80000000p+0	0x1.dffa7e0000000p-1	0x1.0246000000000p-1	0x1.c2ddc20000000p+10
460	0x1.1f96a20000000p-5	0x1.a7f9540000000p-1	0x1.7aaf500000000p-1	0x1.52b9d60000000p-2	0x1.c2ddc20000000p+10
461	0x1.d24ab60000000p-6	0x1.34a18c0000000p+0	0x1.028c2e0000000p+0	0x1.3795560000000p-1	0x1.c2ddc40000000p+10
462	0x1.125a4e0000000p-5	0x1.3c62120000000p+0	0x1.0f22120000000p+0	0x1.25edb40000000p-1	0x1.c2ddc40000000p+10
463	0x1.0cd6b60000000p-5	0x1.19a9600000000p+0	0x1.d017400000000p-1	0x1.1a984a0000000p-1	0x1.c2ddc40000000p+10
464	0x1.5844a00000000p-5	0x1.757ab40000000p-1	0x1.460d460000000p-1	0x1.1c22a40000000p-2	0x1.c2ddc40000000p+10
465	0x1.37671c0000000p-5	0x1.2ce12a0000000p+1	0x1.0752de0000000p+1	0x1.18bb460000000p+0	0x1.c2ddc40000000p+10
466	0x1.e584300000000p-6	0x1.1944c40000000p+1	0x1.f6cc760000000p+0	0x1.e5be6e0000000p-1	0x1.c2ddc40000000p+10
467	0x1.c5655a0000000p-6	0x1.cd80280000000p+0	0x1.910eae0000000p+0	0x1.b538240000000p-1	0x1.c2ddc40000000p+10
468	0x1.93066e0000000p-5	0x1.0b69920000000p+1	0x1.cd46520000000p+0	0x1.06573c0000000p+0	0x1.c2ddc40000000p+10
469	0x1.62f2800000000p-5	0x1.2335580000000p+0	0x1.ec66d20000000p-1	0x1.1ae0ca0000000p-1	0x1.c2ddc40000000p+10
470	0x1.88e28e0000000p-5	0x1.cdea0e0000000p+0	0x1.8b35fa0000000p+0	0x1.c65c500000000p-1	0x1.c2ddc40000000p+10
471	0x1.72a1760000000p-5	0x1.de06700000000p-1	0x1.92208c0000000p-1	0x1.8940160000000p-2	0x1.c2ddc40000000p+10
472	0x1.0cc6240000000p-4	0x1.5b15080000000p+1	0x1.1f71760000000p+1	0x1.70753a0000000p+0	0x1.c2ddc40000000p+10
473	0x1.b5f2ee0000000p-6	0x1.67d27c0000000p-1	0x1.2349280000000p-1	0x1.6611340000000p-2	0x1.c2ddc20000000p+10
474	0x1.d2834e0000000p-6	0x1.4480520000000p+0	0x1.034fbc0000000p+0	0x1.3544160000000p-1	0x1.c2ddc40000000p+10
475	0x1.3b6cce0000000p-6	0x1.4658da0000000p-1	0x1.125e2a0000000p-1	0x1.289c920000000p-2	0x1.c2ddc40000000p+10
476	0x1.fbe8f60000000p-6	0x1.1b4fc00000000p+0	0x1.e079220000000p-1	0x1.0b18960000000p-1	0x1.c2ddc40000000p+10
477	0x1.513d560000000p-6	0x1.aac0a40000000p-1	0x1.753e380000000p-1	0x1.58fc080000000p-2	0x1.c2ddc40000000p+10
478	0x1.8e3b4e0000000p-5	0x1.4a09120000000p+1	0x1.2b527e0000000p+1	0x1.0d03a60000000p+0	0x1.c2ddc40000000p+10
479	0x1.733f0e0000000p-5	0x1.2dd0720000000p+1	0x1.035aba0000000p+1	0x1.2eb8560000000p+0	0x1.c2ddc40000000p+10
480	0x1.1b15ee0000000p-5	0x1.be13b80000000p-1	0x1.868f040000000p-1	0x1.61e5900000000p-2	0x1.c2ddc40000000p+10
481	0x1.6c6d720000000p-5	0x1.79f37a0000000p+0	0x1.2f98d20000000p+0	0x1.ae110c0000000p-1	0x1.c2ddc40000000p+10
482	0x1.088a180000000p-5	0x1.b485540000000p-1	0x1.62812c0000000p-1	0x1.9fb9e00000000p-2	0x1.c2ddc40000000p+10
483	0x1.8df3160000000p-6	0x1.9488920000000p-1	0x1.5bac600000000p-1	0x1.57373e0000000p-2	0x1.c2ddc40000000p+10
484	0x1.feb36e0000000p-5	0x1.c60f200000000p+0	0x1.6b03aa0000000p+0	0x1.037e060000000p+0	0x1.c2ddc40000000p+10
485	0x1.e470c60000000p-6	0x1.c095a40000000p-1	0x1.6e048c0000000p-1	0x1.c2d0800000000p-2	0x1.c2ddc40000000p+10
486	0x1.29f5240000000p-5	0x1.0833a40000000p+0	0x1.ba57640000000p-1	0x1.e9223e0000000p-2	0x1.c2ddc40000000p+10
487	0x1.4ccbb60000000p-6	0x1.1792400000000p-1	0x1.dc649e0000000p-2	0x1.cc48da0000000p-3	0x1.c2ddc40000000p+10
488	0x1.c762fa0000000p-5	0x1.05a5220000000p+1	0x1.b13ec80000000p+0	0x1.bfebb60000000p-1	0x1.c2ddc40000000p+10
489	0x1.633ede0000000p-6	0x1.018b200000000p+0	0x1.c98ec20000000p-1	0x1.bc9fdc0000000p-2	0x1.c2ddc40000000p+10
490	0x1.5161860000000p-5	0x1.10e2060000000p+0	0x1.cb23b20000000p-1	0x1.04f2580000000p-1	0x1.c2ddc60000000p+10
491	0x1.d714400000000p-6	0x1.ef81920000000p-1	0x1.a20cec0000000p-1	0x1.bf2e420000000p-2	0x1.c2ddc40000000p+10
492	0x1.52a8240000000p-5	0x1.945a560000000p+0	0x1.5febd00000000p+0	0x1.58ec6e0000000p-1	0x1.c2ddc60000000p+10
493	0x1.892de40000000p-6	0x1.8345720000000p+0	0x1.4ffc060000000p+0	0x1.644cbc0000000p-1	0x1.c2ddc40000000p+10
494	0x1.b8aaf40000000p-6	0x1.47c8340000000p+0	0x1.1808a40000000p+0	0x1.468d4e0000000p-1	0x1.c2ddc40000000p+10
495	0x1.db42f40000000p-6	0x1.e98a0c0000000p-1	0x1.97146e0000000p-1	0x1.e94bfc0000000p-2	0x1.c2ddc40000000p+10
496	0x1.31f6be0000000p-5	0x1.e6c7920000000p+0	0x1.ac64540000000p+0	0x1.bcf1a00000000p-1	0x1.c2ddc40000000p+10
497	0x1.092d660000000p-6	0x1.05f6560000000p+0	0x1.b7a1e80000000p-1	0x1.10bd8a0000000p-1	0x1.c2ddc60000000p+10
498	0x1.30a5b00000000p-5	0x1.04020c0000000p+0	0x1.c27bfa0000000p-1	0x1.bb75040000000p-2	0x1.c2ddc60000000p+10
499	0x1.ab986e0000000p-6	0x1.0b172a0000000p+0	0x1.b56b7a0000000p-1	0x1.22aece0000000p-1	0x1.c2ddc60000000p+10
500	0x1.645f840000000p-5	0x1.04f4000000000p+0	0x1.bf383e0000000p-1	0x1.83afac0000000p-2	0x1.c2ddc60000000p+10
501	0x1.6b98fe0000000p-5	0x1.a9aa5e0000000p+0	0x1.7217a80000000p+0	0x1.4cb1f80000000p-1	0x1.c2ddc60000000p+10
502	0x1.604a300000000p-5	0x1.06afb40000000p+1	0x1.b8e05e0000000p+0	0x1.f2fdb60000000p-1	0x1.c2ddc60000000p+10
503	0x1.6f7a040000000p-6	0x1.794cbc0000000p+0	0x1.35e5ba0000000p+0	0x1.9c44d60000000p-1	0x1.c2ddc60000000p+10
504	0x1.1fa7ea0000000p-5	0x1.3227800000000p+0	0x1.ec80340000000p-1	0x1.4a06e20000000p-1	0x1.c2ddc60000000p+10
505	0x1.c312a60000000p-5	0x1.18c7e00000000p+1	0x1.ebc8380000000p+0	0x1.d8370c0000000p-1	0x1.c2ddc60000000p+10
506	0x1.a3363a0000000p-5	0x1.0f90240000000p+0	0x1.d27ce00000000p-1	0x1.f113fe0000000p-2	0x1.c2ddc60000000p+10
507	0x1.37a5e80000000p-5	0x1.8e88d40000000p+0	0x1.2e95300000000p+0	0x1.f615f20000000p-1	0x1.c2ddc60000000p+10
508	0x1.6914b20000000p-6	0x1.56eec60000000p-1	0x1.1fc6760000000p-1	0x1.2951380000000p-2	0x1.c2ddc60000000p+10
509	0x1.e0b8740000000p-6	0x1.c30c5c0000000p-1	0x1.7c5c980000000p-1	0x1.aaf89e0000000p-2	0x1.c2ddc60000000p+10
510	0x1.7ff9300000000p-5	0x1.88a28a0000000p+0	0x1.5822e00000000p+0	0x1.6a40780000000p-1	0x1.c2ddc60000000p+10
511	0x1.a64f000000000p-5	0x1.1b76940000000p+1	0x1.e72f080000000p+0	0x1.1ceb960000000p+0	0x1.c2ddc60000000p+10
512	0x1.234c0a0000000p-5	0x1.13a5660000000p+0	0x1.d866020000000p-1	0x1.f54c100000000p-2	0x1.c2ddc60000000p+10
513	0x1.169aac0000000p-5	0x1.b2d1d80000000p-1	0x1.7a84800000000p-1	0x1.68d3c60000000p-2	0x1.c2ddc60000000p+10
514	0x1.8f5d100000000p-5	0x1.d1f7180000000p+0	0x1.85fe1e0000000p+0	0x1.daffe80000000p-1	0x1.c2ddc60000000p+10
515	0x1.081de00000000p-5	0x1.f250fc0000000p-1	0x1.ae8b280000000p-1	0x1.9681ca0000000p-2	0x1.c2ddc60000000p+10
516	0x1.2d6c240000000p-5	0x1.0835fa0000000p+0	0x1.b41c8a0000000p-1	0x1.0a9a720000000p-1	0x1.c2ddc80000000p+10
517	0x1.e498a00000000p-6	0x1.65c7a00000000p+0	0x1.3603e80000000p+0	0x1.58938e0000000p-1	0x1.c2ddc80000000p+10
518	0x1.57839a0000000p-5	0x1.3f69e20000000p+0	0x1.0d9b400000000p+0	0x1.2f782a0000000p-1	0x1.c2ddc80000000p+10
519	0x1.d180b00000000p-6	0x1.d4bc400000000p+0	0x1.90b5a40000000p+0	0x1.d59ab80000000p-1	0x1.c2ddc80000000p+10
520	0x1.84f5fa0000000p-6	0x1.03890e0000000p+0	0x1.b8efdc0000000p-1	0x1.f520ea0000000p-2	0x1.c2ddc80000000p+10
521	0x1.96a3e40000000p-6	0x1.c5cc740000000p-1	0x1.8dc8480000000p-1	0x1.8812a40000000p-2	0x1.c2ddc80000000p+10
522	0x1.2262540000000p-4	0x1.4b2cb80000000p+0	0x1.1ce7460000000p+0	0x1.1613de0000000p-1	0x1.c2ddc80000000p+10
523	0x1.137db00000000p-5	0x1.6355800000000p+0	0x1.2c25260000000p+0	0x1.6d8e8a0000000p-1	0x1.c2ddc80000000p+10
524	0x1.2ebaf40000000p-5	0x1.16777e0000000p+0	0x1.e782c60000000p-1	0x1.f9cf660000000p-2	0x1.c2ddc80000000p+10
525	0x1.6748060000000p-6	0x1.cf27ce0000000p-1	0x1.8b6b520000000p-1	0x1.bb648a0000000p-2	0x1.c2ddc80000000p+10
526	0x1.4ca82a0000000p-5	0x1.520d2a0000000p+0	0x1.0744b80000000p+0	0x1.9f49e20000000p-1	0x1.c2ddc80000000p+10
527	0x1.fbc3900000000p-6	0x1.03e9000000000p+1	0x1.bd3c860000000p+0	0x1.0750600000000p+0	0x1.c2ddc80000000p+10
528	0x1.e6a1660000000p-6	0x1.232cfe0000000p+0	0x1.ee33920000000p-1	0x1.24c8920000000p-1	0x1.c2ddc80000000p+10
529	0x1.49bf020000000p-5	0x1.3dddd40000000p+0	0x1.08b30c0000000p+0	0x1.48e8300000000p-1	0x1.c2ddc80000000p+10
530	0x1.cae7400000000p-5	0x1.6d72a60000000p+0	0x1.32d0760000000p+0	0x1.3f39b00000000p-1	0x1.c2ddc80000000p+10
531	0x1.62199c0000000p-5	0x1.b7e6f00000000p+0	0x1.77f5600000000p+0	0x1.a6d5000000000p-1	0x1.c2ddc80000000p+10
532	0x1.e5ba140000000p-6	0x1.bdf38a0000000p-1	0x1.6b53000000000p-1	0x1.d089740000000p-2	0x1.c2ddc80000000p+10
533	0x1.1bf8f60000000p-5	0x1.a4ea5c0000000p+0	0x1.698fee0000000p+0	0x1.9a85a40000000p-1	0x1.c2ddc80000000p+10
534	0x1.bb4ec60000000p-6	0x1.3730aa0000000p+0	0x1.0270d60000000p+0	0x1.4d881e0000000p-1	0x1.c2ddc80000000p+10
535	0x1.477c660000000p-5	0x1.d2b4d40000000p+0	0x1.982a500000000p+0	0x1.a10e5a0000000p-1	0x1.c2ddc80000000p+10
