step	loss.hex	grad_norm.hex	llm_grad_norm.hex	mem_enc_norm.hex	param_norm.hex
361	0x1.c160460000000p-5	0x1.1457440000000p+1	0x1.cd755c0000000p+0	0x1.28ea420000000p+0	0x1.c2c5f00000000p+10
362	0x1.95b19a0000000p-5	0x1.c6db980000000p+0	0x1.6a1ea60000000p+0	0x1.0aa3460000000p+0	0x1.c2c5f00000000p+10
363	0x1.3d4b2e0000000p-5	0x1.0677ee0000000p+1	0x1.c21e5e0000000p+0	0x1.05a4620000000p+0	0x1.c2c5f00000000p+10
364	0x1.8985e40000000p-5	0x1.485aa00000000p+1	0x1.0cd4940000000p+1	0x1.6f277a0000000p+0	0x1.c2c5f00000000p+10
365	0x1.139a680000000p-4	0x1.f6122a0000000p+0	0x1.9df1b40000000p+0	0x1.07f4460000000p+0	0x1.c2c5f00000000p+10
366	0x1.e273a00000000p-6	0x1.dedb6c0000000p-1	0x1.9615920000000p-1	0x1.ba16f00000000p-2	0x1.c2c5f00000000p+10
367	0x1.9bc5040000000p-5	0x1.cec8300000000p+0	0x1.8abbfa0000000p+0	0x1.dd4dc20000000p-1	0x1.c2c5f00000000p+10
368	0x1.6064740000000p-5	0x1.808efe0000000p+0	0x1.3c419e0000000p+0	0x1.9486ea0000000p-1	0x1.c2c5f00000000p+10
369	0x1.9f75340000000p-5	0x1.eb41ba0000000p+0	0x1.ac2de00000000p+0	0x1.c442100000000p-1	0x1.c2c5f00000000p+10
370	0x1.d6b33a0000000p-6	0x1.99c4be0000000p+0	0x1.56da240000000p+0	0x1.b19c8a0000000p-1	0x1.c2c5f00000000p+10
371	0x1.5663600000000p-5	0x1.0cd9f40000000p+1	0x1.d35c2c0000000p+0	0x1.013b160000000p+0	0x1.c2c5f00000000p+10
372	0x1.23fda00000000p-5	0x1.d70e7e0000000p+0	0x1.845a820000000p+0	0x1.0359fe0000000p+0	0x1.c2c5f00000000p+10
373	0x1.70e3be0000000p-5	0x1.2082700000000p+1	0x1.d7805c0000000p+0	0x1.47faa20000000p+0	0x1.c2c5f20000000p+10
374	0x1.19acac0000000p-5	0x1.0ebc280000000p+1	0x1.aef65a0000000p+0	0x1.3ea24a0000000p+0	0x1.c2c5f00000000p+10
375	0x1.d55f7a0000000p-6	0x1.3251200000000p+1	0x1.fea3620000000p+0	0x1.4b480a0000000p+0	0x1.c2c5f20000000p+10
376	0x1.cbb9c00000000p-6	0x1.a671220000000p+0	0x1.68ac440000000p+0	0x1.ad1fe00000000p-1	0x1.c2c5f20000000p+10
377	0x1.5eefce0000000p-5	0x1.04f1780000000p+1	0x1.b755020000000p+0	0x1.0dcf0c0000000p+0	0x1.c2c5f20000000p+10
378	0x1.a5ea800000000p-6	0x1.4d7cec0000000p+0	0x1.1b8e540000000p+0	0x1.5699600000000p-1	0x1.c2c5f20000000p+10
379	0x1.a9f1740000000p-5	0x1.24b8a40000000p+1	0x1.f34a180000000p+0	0x1.2925860000000p+0	0x1.c2c5f20000000p+10
380	0x1.4ea1b00000000p-5	0x1.cc31dc0000000p+1	0x1.879c200000000p+1	0x1.db030e0000000p+0	0x1.c2c5f20000000p+10
381	0x1.5cc8ba0000000p-5	0x1.d27b2a0000000p+0	0x1.83ce880000000p+0	0x1.f68a2a0000000p-1	0x1.c2c5f20000000p+10
382	0x1.159ace0000000p-5	0x1.1355da0000000p+1	0x1.e4f4400000000p+0	0x1.ffb47c0000000p-1	0x1.c2c5f20000000p+10
383	0x1.f568100000000p-6	0x1.ff9fc20000000p+0	0x1.b14e5a0000000p+0	0x1.0abc400000000p+0	0x1.c2c5f20000000p+10
384	0x1.7240760000000p-5	0x1.f72f000000000p+1	0x1.7f5fd00000000p+1	0x1.43d1b80000000p+1	0x1.c2c5f20000000p+10
385	0x1.1f5bd20000000p-5	0x1.7e143a0000000p+0	0x1.31fe240000000p+0	0x1.aea64e0000000p-1	0x1.c2c5f20000000p+10
386	0x1.6942be0000000p-5	0x1.6e5c280000000p+0	0x1.3b58540000000p+0	0x1.5f28ec0000000p-1	0x1.c2c5f20000000p+10
387	0x1.656e600000000p-5	0x1.92cc060000000p+1	0x1.6240600000000p+1	0x1.7726600000000p+0	0x1.c2c5f20000000p+10
388	0x1.3a15cc0000000p-6	0x1.60a2c00000000p+0	0x1.26f17a0000000p+0	0x1.75e7320000000p-1	0x1.c2c5f20000000p+10
389	0x1.796dd20000000p-6	0x1.eb6f300000000p-1	0x1.9564a60000000p-1	0x1.0a81740000000p-1	0x1.c2c5f20000000p+10
390	0x1.8e86180000000p-6	0x1.b09c100000000p-1	0x1.78f4ee0000000p-1	0x1.8043760000000p-2	0x1.c2c5f20000000p+10
391	0x1.a014da0000000p-5	0x1.beddc00000000p+0	0x1.8dafa20000000p+0	0x1.82e7f60000000p-1	0x1.c2c5f20000000p+10
392	0x1.623ede0000000p-5	0x1.575d0a0000000p+1	0x1.2166ee0000000p+1	0x1.67830e0000000p+0	0x1.c2c5f20000000p+10
393	0x1.00e76e0000000p-5	0x1.7048b60000000p+0	0x1.3feaf80000000p+0	0x1.56a76e0000000p-1	0x1.c2c5f20000000p+10
394	0x1.ad827a0000000p-5	0x1.0635320000000p+1	0x1.b2c1500000000p+0	0x1.105f3a0000000p+0	0x1.c2c5f20000000p+10
395	0x1.76981e0000000p-6	0x1.d1a6500000000p+0	0x1.6b6bfa0000000p+0	0x1.1dd2f80000000p+0	0x1.c2c5f20000000p+10
396	0x1.f7c0500000000p-6	0x1.79df800000000p+0	0x1.410bdc0000000p+0	0x1.7afef20000000p-1	0x1.c2c5f20000000p+10
397	0x1.35a7240000000p-5	0x1.66bc420000000p+0	0x1.320e240000000p+0	0x1.5e74e80000000p-1	0x1.c2c5f40000000p+10
398	0x1.2092840000000p-5	0x1.8986bc0000000p+1	0x1.23b1340000000p+1	0x1.052e360000000p+1	0x1.c2c5f40000000p+10
399	0x1.f8a8300000000p-6	0x1.e77b5c0000000p-1	0x1.a210c00000000p-1	0x1.b3795c0000000p-2	0x1.c2c5f40000000p+10
400	0x1.2c60ee0000000p-5	0x1.cedafa0000000p-1	0x1.8e81500000000p-1	0x1.9ec88c0000000p-2	0x1.c2c5f40000000p+10
401	0x1.3769b20000000p-5	0x1.e1ad440000000p+1	0x1.8678c60000000p+1	0x1.1824340000000p+1	0x1.c2c5f40000000p+10
402	0x1.8c71f80000000p-5	0x1.ef9d260000000p+1	0x1.9f31860000000p+1	0x1.0baa1c0000000p+1	0x1.c2c5f40000000p+10
403	0x1.d2f2560000000p-5	0x1.dfcc600000000p+0	0x1.9832ea0000000p+0	0x1.df74660000000p-1	0x1.c2c5f40000000p+10
404	0x1.b8febe0000000p-4	0x1.0a1be80000000p+4	0x1.94dfe20000000p+3	0x1.5916240000000p+3	0x1.c2c5f40000000p+10
405	0x1.ea48540000000p-5	0x1.0fa35e0000000p+1	0x1.de2eaa0000000p+0	0x1.c0e1ac0000000p-1	0x1.c2c5f40000000p+10
406	0x1.5238800000000p-5	0x1.394a700000000p+1	0x1.f7793e0000000p+0	0x1.72606a0000000p+0	0x1.c2c5f40000000p+10
407	0x1.7304960000000p-5	0x1.fd1c060000000p+0	0x1.ae2ce20000000p+0	0x1.02238a0000000p+0	0x1.c2c5f40000000p+10
408	0x1.fb138e0000000p-6	0x1.f783e80000000p-1	0x1.b13fac0000000p-1	0x1.c576420000000p-2	0x1.c2c5f40000000p+10
409	0x1.1592260000000p-4	0x1.47412e0000000p+1	0x1.1d42520000000p+1	0x1.20f0120000000p+0	0x1.c2c5f40000000p+10
410	0x1.15504a0000000p-5	0x1.7d0ce60000000p+0	0x1.38df320000000p+0	0x1.9ccef00000000p-1	0x1.c2c5f40000000p+10
411	0x1.20eb940000000p-5	0x1.59a5700000000p+0	0x1.2533ae0000000p+0	0x1.5892fa0000000p-1	0x1.c2c5f20000000p+10
412	0x1.937fde0000000p-5	0x1.a41b4a0000000p+1	0x1.5212ac0000000p+1	0x1.c6e38c0000000p+0	0x1.c2c5f20000000p+10
413	0x1.9aa2b00000000p-6	0x1.805fb20000000p+0	0x1.4811a60000000p+0	0x1.85e4880000000p-1	0x1.c2c5f20000000p+10
414	0x1.62a3960000000p-5	0x1.41b51e0000000p+0	0x1.19fd0c0000000p+0	0x1.1b5ee20000000p-1	0x1.c2c5f20000000p+10
415	0x1.379da00000000p-6	0x1.cdebac0000000p-1	0x1.70292e0000000p-1	0x1.0e0dac0000000p-1	0x1.c2c5f40000000p+10
416	0x1.c42f800000000p-5	0x1.0e950c0000000p+1	0x1.ca01760000000p+0	0x1.00f2820000000p+0	0x1.c2c5f20000000p+10
417	0x1.171b600000000p-5	0x1.0fc5320000000p+1	0x1.ce35000000000p+0	0x1.14a3320000000p+0	0x1.c2c5f20000000p+10
418	0x1.5a72a60000000p-5	0x1.82245e0000000p+0	0x1.49064a0000000p+0	0x1.7e30920000000p-1	0x1.c2c5f20000000p+10
419	0x1.007af40000000p-5	0x1.ac5e520000000p+0	0x1.6d386e0000000p+0	0x1.b3ea240000000p-1	0x1.c2c5f20000000p+10
420	0x1.3f45b00000000p-5	0x1.9035dc0000000p+0	0x1.4fa3480000000p+0	0x1.9b586e0000000p-1	0x1.c2c5f20000000p+10
421	0x1.0eb7fe0000000p-5	0x1.43c5800000000p+0	0x1.182a2e0000000p+0	0x1.33b46a0000000p-1	0x1.c2c5f20000000p+10
422	0x1.5a006e0000000p-5	0x1.d692ae0000000p+0	0x1.758c020000000p+0	0x1.10abfc0000000p+0	0x1.c2c5f20000000p+10
423	0x1.349ffe0000000p-5	0x1.206bfe0000000p+1	0x1.ee11300000000p+0	0x1.24d8320000000p+0	0x1.c2c5f40000000p+10
424	0x1.fe09ae0000000p-5	0x1.1895700000000p+2	0x1.c6ccb60000000p+1	0x1.44d7560000000p+1	0x1.c2c5f20000000p+10
425	0x1.95945a0000000p-5	0x1.5e18860000000p+1	0x1.20528e0000000p+1	0x1.82d5f60000000p+0	0x1.c2c5f40000000p+10
426	0x1.501e8a0000000p-5	0x1.0b7a720000000p+1	0x1.bf97260000000p+0	0x1.18d2d20000000p+0	0x1.c2c5f40000000p+10
427	0x1.035e7e0000000p-5	0x1.1e76a80000000p+0	0x1.ecf2720000000p-1	0x1.000bb80000000p-1	0x1.c2c5f40000000p+10
428	0x1.c86c7a0000000p-5	0x1.860faa0000000p+0	0x1.54a7120000000p+0	0x1.5d79300000000p-1	0x1.c2c5f40000000p+10
429	0x1.c2e9fa0000000p-6	0x1.1ecfbc0000000p+1	0x1.c1ecdc0000000p+0	0x1.604db40000000p+0	0x1.c2c5f40000000p+10
430	0x1.852d860000000p-5	0x1.43d0dc0000000p+1	0x1.1300e00000000p+1	0x1.4d63f80000000p+0	0x1.c2c5f40000000p+10
431	0x1.05f6cc0000000p-4	0x1.279f920000000p+1	0x1.d52e100000000p+0	0x1.3bd2960000000p+0	0x1.c2c5f40000000p+10
432	0x1.7f89880000000p-5	0x1.8bd5cc0000000p+1	0x1.3701d00000000p+1	0x1.e1a23e0000000p+0	0x1.c2c5f40000000p+10
433	0x1.4c072a0000000p-6	0x1.5b22020000000p+0	0x1.2e07380000000p+0	0x1.4320e60000000p-1	0x1.c2c5f40000000p+10
434	0x1.028a5e0000000p-5	0x1.4bb8b00000000p+0	0x1.0cdbd00000000p+0	0x1.77ece20000000p-1	0x1.c2c5f40000000p+10
435	0x1.89ace60000000p-5	0x1.8a77a20000000p+1	0x1.446f4e0000000p+1	0x1.bddf280000000p+0	0x1.c2c5f80000000p+10
436	0x1.99e15e0000000p-5	0x1.a1f8660000000p+1	0x1.5bc78a0000000p+1	0x1.c879c60000000p+0	0x1.c2c5f60000000p+10
437	0x1.83c8a80000000p-5	0x1.2ef20a0000000p+1	0x1.d53cf00000000p+0	0x1.726dc80000000p+0	0x1.c2c5f60000000p+10
438	0x1.b0cfd00000000p-5	0x1.9bbf7a0000000p+0	0x1.5d4f3c0000000p+0	0x1.93b7c40000000p-1	0x1.c2c5f60000000p+10
439	0x1.e068160000000p-5	0x1.0f448e0000000p+1	0x1.ac643e0000000p+0	0x1.42476a0000000p+0	0x1.c2c5f60000000p+10
440	0x1.8986da0000000p-5	0x1.3bf2ba0000000p+1	0x1.bf515e0000000p+0	0x1.bc374c0000000p+0	0x1.c2c5f60000000p+10
441	0x1.5c20ce0000000p-5	0x1.8c2d8a0000000p+1	0x1.2eb7180000000p+1	0x1.f97f600000000p+0	0x1.c2c5f40000000p+10
442	0x1.4640700000000p-5	0x1.c923ea0000000p+1	0x1.4f26500000000p+1	0x1.33df6c0000000p+1	0x1.c2c5f80000000p+10
443	0x1.bceed40000000p-4	0x1.8a38fe0000000p+1	0x1.559f860000000p+1	0x1.5afc720000000p+0	0x1.c2c5f40000000p+10
444	0x1.80fe7e0000000p-6	0x1.99d02e0000000p+0	0x1.5888bc0000000p+0	0x1.acff000000000p-1	0x1.c2c5f80000000p+10
445	0x1.ef9f940000000p-6	0x1.5b4c020000000p+0	0x1.2b5abc0000000p+0	0x1.52f80e0000000p-1	0x1.c2c5f80000000p+10
446	0x1.164d200000000p-5	0x1.fb4c580000000p+0	0x1.b0d45a0000000p+0	0x1.f1f3840000000p-1	0x1.c2c5f80000000p+10
447	0x1.ed8bb00000000p-6	0x1.d9d03a0000000p+0	0x1.84d2f00000000p+0	0x1.02fec80000000p+0	0x1.c2c5f80000000p+10
448	0x1.b2f7e60000000p-5	0x1.0ab2340000000p+1	0x1.acf84a0000000p+0	0x1.3023780000000p+0	0x1.c2c5f80000000p+10
449	0x1.a4e9700000000p-5	0x1.2f1b340000000p+1	0x1.feeba40000000p+0	0x1.28cf6c0000000p+0	0x1.c2c5f80000000p+10
450	0x1.8cc7860000000p-5	0x1.56c5880000000p+1	0x1.1ebcda0000000p+1	0x1.6e72080000000p+0	0x1.c2c5f80000000p+10
451	0x1.08d8ba0000000p-5	0x1.717dbe0000000p+0	0x1.496fcc0000000p+0	0x1.2db1460000000p-1	0x1.c2c5f80000000p+10
452	0x1.39eed80000000p-5	0x1.176cba0000000p+1	0x1.d5675a0000000p+0	0x1.27f7e20000000p+0	0x1.c2c5f80000000p+10
453	0x1.7af8860000000p-5	0x1.39d4de0000000p+1	0x1.09d9560000000p+1	0x1.46c7f60000000p+0	0x1.c2c5f80000000p+10
454	0x1.1a02f80000000p-5	0x1.1dd0860000000p+2	0x1.bd9fc20000000p+1	0x1.64ee0e0000000p+1	0x1.c2c5f80000000p+10
455	0x1.4c87d60000000p-5	0x1.faa0cc0000000p+1	0x1.8eb8680000000p+1	0x1.366caa0000000p+1	0x1.c2c5f80000000p+10
456	0x1.3d706c0000000p-5	0x1.06c2840000000p+1	0x1.cf80640000000p+0	0x1.d7df2e0000000p-1	0x1.c2c5f80000000p+10
457	0x1.ac98260000000p-6	0x1.c47b360000000p+0	0x1.59fe840000000p+0	0x1.1ef8120000000p+0	0x1.c2c5f80000000p+10
458	0x1.05e8360000000p-4	0x1.1b8bee0000000p+2	0x1.bf66400000000p+1	0x1.5901980000000p+1	0x1.c2c5f80000000p+10
459	0x1.595b6c0000000p-5	0x1.2430440000000p+0	0x1.0272e20000000p+0	0x1.dfa5bc0000000p-2	0x1.c2c5f60000000p+10
460	0x1.2ae1040000000p-5	0x1.2b22620000000p+0	0x1.016b900000000p+0	0x1.23f61a0000000p-1	0x1.c2c5f60000000p+10
461	0x1.d253260000000p-6	0x1.2b8ee60000000p+0	0x1.f55dc20000000p-1	0x1.3673740000000p-1	0x1.c2c5f40000000p+10
462	0x1.1c5a760000000p-5	0x1.4fbd400000000p+1	0x1.f6f5ee0000000p+0	0x1.b75c920000000p+0	0x1.c2c5f40000000p+10
463	0x1.1d5b9e0000000p-5	0x1.aa9bac0000000p+2	0x1.37bb280000000p+2	0x1.22a6d60000000p+2	0x1.c2c5f40000000p+10
464	0x1.587a0a0000000p-5	0x1.09d12a0000000p+0	0x1.c3471c0000000p-1	0x1.fde4140000000p-2	0x1.c2c5f40000000p+10
465	0x1.2000600000000p-5	0x1.4740980000000p+0	0x1.1b52fa0000000p+0	0x1.1eef400000000p-1	0x1.c2c5f60000000p+10
466	0x1.c3d8160000000p-6	0x1.5f32240000000p+1	0x1.2d22c00000000p+1	0x1.64a93a0000000p+0	0x1.c2c5f60000000p+10
467	0x1.f49f0a0000000p-6	0x1.68d8a80000000p+0	0x1.353f940000000p+0	0x1.5e53920000000p-1	0x1.c2c5f40000000p+10
468	0x1.9f80900000000p-5	0x1.93fcfc0000000p+1	0x1.4a1fb60000000p+1	0x1.cd2fde0000000p+0	0x1.c2c5f40000000p+10
469	0x1.854dc00000000p-5	0x1.de584e0000000p+0	0x1.90ad020000000p+0	0x1.f685f60000000p-1	0x1.c2c5f40000000p+10
470	0x1.b547d60000000p-5	0x1.a2044c0000000p+0	0x1.6e6cba0000000p+0	0x1.719abe0000000p-1	0x1.c2c5f40000000p+10
471	0x1.66c3660000000p-5	0x1.1c09720000000p+0	0x1.e83b840000000p-1	0x1.e504620000000p-2	0x1.c2c5f40000000p+10
472	0x1.f5ae6e0000000p-5	0x1.665fce0000000p+1	0x1.3116e40000000p+1	0x1.64ff360000000p+0	0x1.c2c5f60000000p+10
473	0x1.91f97e0000000p-6	0x1.e46a860000000p-1	0x1.9989d60000000p-1	0x1.d82f660000000p-2	0x1.c2c5f60000000p+10
474	0x1.cc7b900000000p-6	0x1.11e6f00000000p+1	0x1.b5a9d80000000p+0	0x1.36c5200000000p+0	0x1.c2c5f60000000p+10
475	0x1.651c800000000p-6	0x1.2c6d6e0000000p+0	0x1.0a2d8a0000000p+0	0x1.fc2fb60000000p-2	0x1.c2c5f60000000p+10
476	0x1.19ef860000000p-5	0x1.bfeb1c0000000p+1	0x1.7a12e40000000p+1	0x1.d953040000000p+0	0x1.c2c5f60000000p+10
477	0x1.5340580000000p-6	0x1.5074aa0000000p+0	0x1.24c2380000000p+0	0x1.3a97fa0000000p-1	0x1.c2c5f60000000p+10
478	0x1.d86d100000000p-5	0x1.acccd40000000p+1	0x1.66c5780000000p+1	0x1.cd46360000000p+0	0x1.c2c5f60000000p+10
479	0x1.8c1f400000000p-5	0x1.1773aa0000000p+1	0x1.e411220000000p+0	0x1.1052a20000000p+0	0x1.c2c5f60000000p+10
480	0x1.71b5400000000p-5	0x1.22d0f80000000p+1	0x1.0383bc0000000p+1	0x1.ee236e0000000p-1	0x1.c2c5f80000000p+10
481	0x1.8aa1620000000p-5	0x1.3b4a440000000p+1	0x1.061ec00000000p+1	0x1.5587b00000000p+0	0x1.c2c5f80000000p+10
482	0x1.0116ee0000000p-5	0x1.42e7ae0000000p+0	0x1.13fb160000000p+0	0x1.2a2a840000000p-1	0x1.c2c5f60000000p+10
483	0x1.00cd620000000p-5	0x1.f653ec0000000p+0	0x1.af59640000000p+0	0x1.e7c4900000000p-1	0x1.c2c5f60000000p+10
484	0x1.dcfa400000000p-5	0x1.38f75c0000000p+1	0x1.05bd320000000p+1	0x1.4b506e0000000p+0	0x1.c2c5f80000000p+10
485	0x1.a9c46e0000000p-6	0x1.6b6b100000000p+0	0x1.37e4c40000000p+0	0x1.5f5af00000000p-1	0x1.c2c5f80000000p+10
486	0x1.4c0e860000000p-5	0x1.eaba360000000p+0	0x1.96dafe0000000p+0	0x1.050fde0000000p+0	0x1.c2c5f80000000p+10
487	0x1.94a2660000000p-6	0x1.4f88d60000000p+0	0x1.19ceda0000000p+0	0x1.557c8c0000000p-1	0x1.c2c5f80000000p+10
488	0x1.cc4f6a0000000p-5	0x1.e9cb200000000p+0	0x1.ac7c6c0000000p+0	0x1.a421540000000p-1	0x1.c2c5f80000000p+10
489	0x1.2fe83a0000000p-6	0x1.1f432c0000000p+0	0x1.f9e0a80000000p-1	0x1.0041ca0000000p-1	0x1.c2c5f80000000p+10
490	0x1.53f0440000000p-5	0x1.12475a0000000p+0	0x1.dabad60000000p-1	0x1.e7b4440000000p-2	0x1.c2c5f80000000p+10
491	0x1.d890a00000000p-6	0x1.74a6ce0000000p+0	0x1.40c0fc0000000p+0	0x1.578e2c0000000p-1	0x1.c2c5f80000000p+10
492	0x1.17e8b40000000p-5	0x1.e6b3ca0000000p+0	0x1.a168440000000p+0	0x1.df21c20000000p-1	0x1.c2c5f80000000p+10
493	0x1.8136e00000000p-6	0x1.b0b1340000000p+0	0x1.7bb4a40000000p+0	0x1.84aeda0000000p-1	0x1.c2c5f80000000p+10
494	0x1.b542b40000000p-6	0x1.3495200000000p+0	0x1.08fbf20000000p+0	0x1.2db5340000000p-1	0x1.c2c5f80000000p+10
495	0x1.9462620000000p-6	0x1.2db8380000000p+0	0x1.f5408e0000000p-1	0x1.4052360000000p-1	0x1.c2c5f80000000p+10
496	0x1.7d1d460000000p-5	0x1.6252800000000p+2	0x1.330dca0000000p+2	0x1.5f1fc20000000p+1	0x1.c2c5f80000000p+10
497	0x1.a76a400000000p-7	0x1.dc2dae0000000p+0	0x1.a369b60000000p+0	0x1.bcfa4a0000000p-1	0x1.c2c5f80000000p+10
498	0x1.395dd20000000p-5	0x1.e82d680000000p+0	0x1.a577d40000000p+0	0x1.d90f540000000p-1	0x1.c2c5f80000000p+10
499	0x1.7412cc0000000p-6	0x1.9a44340000000p-1	0x1.50005a0000000p-1	0x1.a999520000000p-2	0x1.c2c5f80000000p+10
500	0x1.5b3d440000000p-5	0x1.3260f40000000p+0	0x1.0b81600000000p+0	0x1.f277780000000p-2	0x1.c2c5f80000000p+10
501	0x1.4440960000000p-5	0x1.d0211e0000000p+0	0x1.854d4c0000000p+0	0x1.97cb3a0000000p-1	0x1.c2c5f80000000p+10
502	0x1.637b500000000p-5	0x1.4e8cc60000000p+1	0x1.2275920000000p+1	0x1.35868c0000000p+0	0x1.c2c5f80000000p+10
503	0x1.72db960000000p-6	0x1.8509660000000p+0	0x1.471bce0000000p+0	0x1.8ca8380000000p-1	0x1.c2c5f80000000p+10
504	0x1.15e9ec0000000p-5	0x1.6b26c00000000p+0	0x1.287ce40000000p+0	0x1.9085d40000000p-1	0x1.c2c5f80000000p+10
505	0x1.adf43a0000000p-5	0x1.eaf4620000000p+0	0x1.bd44b80000000p+0	0x1.68ffa40000000p-1	0x1.c2c5f80000000p+10
506	0x1.83a04c0000000p-5	0x1.0e74600000000p+0	0x1.ceeebc0000000p-1	0x1.e823d40000000p-2	0x1.c2c5f80000000p+10
507	0x1.2e32ca0000000p-5	0x1.9cebd80000000p+1	0x1.69e5f20000000p+1	0x1.8841920000000p+0	0x1.c2c5f80000000p+10
508	0x1.3b8c860000000p-6	0x1.0c9cba0000000p+0	0x1.c4164e0000000p-1	0x1.f295060000000p-2	0x1.c2c5f80000000p+10
509	0x1.20d4d40000000p-5	0x1.0704e20000000p+1	0x1.af812e0000000p+0	0x1.268e600000000p+0	0x1.c2c5f80000000p+10
510	0x1.80d0360000000p-5	0x1.0c09cc0000000p+1	0x1.dc6fb60000000p+0	0x1.e0312a0000000p-1	0x1.c2c5f80000000p+10
511	0x1.ab91ea0000000p-5	0x1.29ae320000000p+2	0x1.ab49f60000000p+1	0x1.9d43280000000p+1	0x1.c2c5f80000000p+10
512	0x1.3452500000000p-5	0x1.5356760000000p+0	0x1.23ed0c0000000p+0	0x1.38a6600000000p-1	0x1.c2c5f80000000p+10
513	0x1.1f03460000000p-5	0x1.1f52b60000000p+1	0x1.d873400000000p+0	0x1.4001280000000p+0	0x1.c2c5f80000000p+10
514	0x1.c408ba0000000p-5	0x1.b3085e0000000p+1	0x1.385b060000000p+1	0x1.2abd9e0000000p+1	0x1.c2c5f80000000p+10
515	0x1.09379a0000000p-5	0x1.6718080000000p+0	0x1.37b45c0000000p+0	0x1.471e400000000p-1	0x1.c2c5f80000000p+10
516	0x1.39ced80000000p-5	0x1.7761b40000000p+1	0x1.452c200000000p+1	0x1.6f8cd20000000p+0	0x1.c2c5f80000000p+10
517	0x1.d0abf00000000p-6	0x1.631e420000000p+0	0x1.332c380000000p+0	0x1.50008e0000000p-1	0x1.c2c5f60000000p+10
518	0x1.23af1e0000000p-5	0x1.303d880000000p+0	0x1.0404d60000000p+0	0x1.19186c0000000p-1	0x1.c2c5f80000000p+10
519	0x1.04cd4a0000000p-5	0x1.edd0960000000p+0	0x1.a07b180000000p+0	0x1.031e760000000p+0	0x1.c2c5f60000000p+10
520	0x1.ae5f3e0000000p-6	0x1.9b4cf60000000p+0	0x1.525f300000000p+0	0x1.c3d4980000000p-1	0x1.c2c5f80000000p+10
521	0x1.c0a6f60000000p-6	0x1.0e5f920000000p+1	0x1.9d342a0000000p+0	0x1.59f6920000000p+0	0x1.c2c5f80000000p+10
522	0x1.1b13fe0000000p-4	0x1.cf91440000000p+1	0x1.8016da0000000p+1	0x1.ff65860000000p+0	0x1.c2c5f80000000p+10
523	0x1.5c70220000000p-5	0x1.feab7a0000000p+1	0x1.6b04040000000p+1	0x1.6571660000000p+1	0x1.c2c5f80000000p+10
524	0x1.99ae860000000p-5	0x1.5721280000000p+1	0x1.08a3e60000000p+1	0x1.ae26c40000000p+0	0x1.c2c5f80000000p+10
525	0x1.450fe60000000p-6	0x1.44977a0000000p+1	0x1.d4b95a0000000p+0	0x1.bf54580000000p+0	0x1.c2c5f80000000p+10
526	0x1.8f07ee0000000p-5	0x1.ad17760000000p+1	0x1.659efc0000000p+1	0x1.d6851e0000000p+0	0x1.c2c5f80000000p+10
527	0x1.05358a0000000p-5	0x1.b61edc0000000p+1	0x1.6f27160000000p+1	0x1.dac9a20000000p+0	0x1.c2c5f80000000p+10
528	0x1.0067de0000000p-5	0x1.3d29160000000p+0	0x1.154a060000000p+0	0x1.2792e20000000p-1	0x1.c2c5f80000000p+10
529	0x1.2edd5a0000000p-5	0x1.d6621e0000000p+0	0x1.96c26a0000000p+0	0x1.ada9840000000p-1	0x1.c2c5f80000000p+10
530	0x1.0fac460000000p-4	0x1.a2cf680000000p+0	0x1.7ad0aa0000000p+0	0x1.40d1280000000p-1	0x1.c2c5fa0000000p+10
531	0x1.3dc13c0000000p-5	0x1.5830f80000000p+0	0x1.211c100000000p+0	0x1.5b87fc0000000p-1	0x1.c2c5fa0000000p+10
532	0x1.c0a40e0000000p-6	0x1.133bd00000000p+0	0x1.d511660000000p-1	0x1.0e8de80000000p-1	0x1.c2c5fa0000000p+10
533	0x1.c3e87e0000000p-6	0x1.a4239a0000000p+0	0x1.597a5e0000000p+0	0x1.cf93a40000000p-1	0x1.c2c5fa0000000p+10
534	0x1.86cd9a0000000p-6	0x1.ba1b280000000p+0	0x1.8041940000000p+0	0x1.a0dbc20000000p-1	0x1.c2c5fa0000000p+10
535	0x1.74c6140000000p-5	0x1.1fad680000000p+2	0x1.f143f00000000p+1	0x1.1cfc560000000p+1	0x1.c2c5fa0000000p+10
536	0x1.737bb40000000p-5	0x1.ce968c0000000p+1	0x1.8d08da0000000p+1	0x1.d166400000000p+0	0x1.c2c5fa0000000p+10
537	0x1.ac2cfa0000000p-6	0x1.cfa2ee0000000p+0	0x1.7343760000000p+0	0x1.10c3160000000p+0	0x1.c2c5fa0000000p+10
538	0x1.f290740000000p-6	0x1.0ba3100000000p+1	0x1.a5dd680000000p+0	0x1.4670e40000000p+0	0x1.c2c5fa0000000p+10
539	0x1.72b88a0000000p-5	0x1.1be2560000000p+0	0x1.d86c080000000p-1	0x1.1c6e040000000p-1	0x1.c2c5fa0000000p+10
540	0x1.3c19340000000p-5	0x1.6dd7880000000p+0	0x1.301b060000000p+0	0x1.7a464a0000000p-1	0x1.c2c5fa0000000p+10
541	0x1.04f6f40000000p-5	0x1.d2ec8c0000000p+0	0x1.806d9c0000000p+0	0x1.007c840000000p+0	0x1.c2c5fa0000000p+10
542	0x1.3f6ff00000000p-5	0x1.3b39e20000000p+0	0x1.10636e0000000p+0	0x1.20a3200000000p-1	0x1.c2c5fa0000000p+10
